product_id,jurisdiction_code,regulation_ref,regulation_name,verified_status,supabase_reg_id,supabase_reg_name,verification_note
1,RU,Federal Law No. 184-FZ (2002),Russian Federal Law on Technical Regulation,NOT_FOUND,,,No Federal Law 184-FZ specific entry
1,TR,"Kozmetik Yönetmeliği (OG 17.12.2005 / 26026, amended 2013, 2019)",Turkish Cosmetics Regulation,FOUND,b60332e4-1cb3-41cb-88b6-7de3a218ad2e,name_substring,pre-verified: name_substring
1,UA,Resolution No. 65 (2013) — TR on Cosmetics,Ukrainian Cosmetics Technical Regulation,NOT_FOUND,,,No Ukraine cosmetics regulation
1,EAEU,TR TS 009/2011,EAEU TR TS 009/2011 — Perfumery and Cosmetics Technical Regulation,FOUND,,5dfb316b-9480-419d-97c9-35ee31423a31,found 2026-05-28 — legal_document: EAEU TR TS 009/2011 Perfumery and Cosmetics (source: eec country EAEU)
1,US,21 CFR Parts 700-740,FDA Cosmetics Regulations,FOUND,62af4767-1eff-42b4-bf31-b8d474f4eea2,name_substring,pre-verified: name_substring
1,US,"Pub. L. 117-328, Div. FF, Title III",MoCRA — Modernization of Cosmetics Regulation Act 2022,FOUND,31b69d99-370a-41e3-b1c1-d96fd1fbe49f,acronym,pre-verified: acronym
1,US-CA,Health & Safety Code §111791+,California Safe Cosmetics Act (CSCA),FOUND,94e78a4b-0306-40a1-b933-6d65a667f66d,name_substring,pre-verified: name_substring
1,US-CA,California HSC §25249.5+,Proposition 65 (Safe Drinking Water and Toxic Enforcement Act 1986),FOUND,128fe92a-92d3-4176-a676-3b115ad9c22f,name_substring,pre-verified: name_substring
1,US-NY,NY PHL §206-e (2023),NY Cosmetics Fragrance and Flavor Ingredient Right to Know Act,NOT_FOUND,,,Not found
1,CA,SOR/2001-203 (under Food and Drugs Act),Cosmetic Regulations (Canada),FOUND,db686875-9dd0-4164-b5ce-7ff45d715f30,name_substring,pre-verified: name_substring
1,CA,"S.C. 1999, c. 33",Canadian Environmental Protection Act (CEPA) — Cosmetics,FOUND,bcebc3ec-118f-4100-a7d1-ddaf73c27990,name_substring,pre-verified: name_substring
1,MX,NOM-141-SSA1/SCFI-2012,NOM-141-SSA1/SCFI-2012 — Cosmetics Labeling,FOUND,d48376ac-f5ec-4e13-b553-ba3b525b166e,name_substring,pre-verified: name_substring
1,MX,NOM-089-SSA1-1994 + Ley General de Salud,NOM-089-SSA1-1994 / LGSP — Cosmetics Safety,NOT_FOUND,,,NOM-089 not found
1,BR,RDC No. 7/2015,ANVISA RDC No. 7/2015 — Cosmetics,FOUND,579e1d94-d3d0-4697-be32-b128e6e072c2,name_substring,pre-verified: name_substring
1,BR,RDC No. 530/2021,ANVISA RDC No. 530/2021 — Cosmetics Labeling,FOUND,579e1d94-d3d0-4697-be32-b128e6e072c2,name_substring,pre-verified: name_substring
1,AR,Disposición 155/1998 + amendments (ANMAT),ANMAT Disposición 155/1998 — Cosmetics,NOT_FOUND,,,No Disposición 155/1998 specific entry
1,AR,GMC/RES. No 44/2005,MERCOSUR GMC Res. 44/2005 — Cosméticos,NOT_FOUND,,,No GMC Res 44/2005 found
1,CL,RSP No. 1.876/1995 (amended),RSP No. 1.876/1995 — Chilean Cosmetics Regulation,NOT_FOUND,,,Not found
1,CL,DS 239/2002 (Minsal),Reglamento Sanitario de Cosméticos DS 239/2002,FOUND,26d93470-15ce-414a-a7c7-ce02b9cbf416,exact_ref,pre-verified: exact_ref
1,CO,Decisión 516 de la CAN (2002),Decisión Andina 516 — Cosmetics (CAN),FOUND,31cef219-a92d-46ae-85c9-5fbb17bf3002,name_substring,pre-verified: name_substring
1,CO,Resolución 3774/2004 (INVIMA),Resolución 3774/2004 — Colombian Cosmetics Implementation,NOT_FOUND,,,Not found
1,MERCOSUR,GMC/RES. No 44/2005 + GMC/RES. No 05/2006,MERCOSUR Harmonized Cosmetics Regulation,NOT_FOUND,,,GMC/RES 44/2005 not found
1,CN,"Decree No. 727 (CSAR, 2021)",CSAR — Cosmetic Supervision and Administration Regulation,FOUND,ba232757-2bce-45a6-8cd1-6094331cfb6d,acronym,pre-verified: acronym
1,CN,"Regulation on Cosmetics Labeling Management (2022, NMPA)",China Cosmetics Labeling Regulation,FOUND,655ad169-e0f6-4045-b08f-2100b4e8e9f4,name_substring,pre-verified: name_substring
1,HK,Cap. 456 CGSO,Consumer Goods Safety Ordinance (CGSO) Cap. 456,FOUND,c056cbda-6ea3-4e67-98e0-b80023038e92,name_substring,pre-verified: name_substring
1,HK,Cap. 362 TDO,HK Trade Descriptions Ordinance Cap. 362,FOUND,71d997f9-e702-448d-ab7e-dbc368bac808,name_substring,pre-verified: name_substring
1,TW,"Act No. 6 (amended 2019, effective 2021)",Taiwan Cosmetics Hygiene and Safety Act,FOUND,e92ddf01-c379-4ba5-a55c-f9f45a85bc5b,name_substring,pre-verified: name_substring
1,TW,TFDA announcement 2021+,Taiwan Cosmetics Ingredient Management Regulations,NOT_FOUND,,,Not found separately
1,JP,"Act No. 145 of 1960 (as amended, formerly PAL)",PMD Act — Pharmaceuticals and Medical Devices Act,FOUND,f3858da7-516f-4551-a693-9fc6dc5f713c,Japan PMD Act,Japan PMD Act found
1,JP,MHLW Notification No. 331/2000 + amendments,Japan Cosmetics Labeling Standard (MHLW Ministerial Notification),NOT_FOUND,,,MHLW Notification 331/2000 not found
1,KR,Act No. 18448 (2021 consolidation),Cosmetics Act,FOUND,cdd8d42f-45fb-4d6c-b318-0faeaa87b65e,name_substring,pre-verified: name_substring
1,KR,MFDS Notice No. 2022-5 (Cosmetics Labeling Standards),Cosmetics Act — Labeling Standards,NOT_FOUND,,,MFDS Notice 2022-5 labeling standards not found
1,SG,Health Products Act Cap. 122D + Cosmetics Regulations 2007,Singapore Health Products Act — Cosmetics,FOUND,ca7da8b2-1fa7-43f3-94b2-b57c9c093319,name_substring,pre-verified: name_substring
1,SG,ASEAN Cosmetic Directive (ACD) 2003 + annexes,ASEAN Cosmetics Directive (adopted in SG),FOUND,ff3ce703-a001-47eb-b53d-c388011eb55d,name_substring,pre-verified: name_substring
1,MY,P.U.(A) 247/1984 + amendments,Malaysia Control of Drugs and Cosmetics Regulations 1984,FOUND,bdff2ace-2a3c-4f7d-8455-d64257ac0a4c,name_substring,pre-verified: name_substring
1,MY,ASEAN Cosmetic Directive (ACD) 2003,ASEAN Cosmetics Directive (adopted in MY),FOUND,ff3ce703-a001-47eb-b53d-c388011eb55d,name_substring,pre-verified: name_substring
1,TH,Cosmetics Act B.E. 2558,Thailand Cosmetics Act B.E. 2558 (2015),FOUND,3f4b11db-1b95-4bf5-813b-c3918c9c4d60,fullname_substring,pre-verified: fullname_substring
1,TH,ACD 2003 + Thai annexes,ASEAN Cosmetics Directive (adopted in TH),FOUND,ff3ce703-a001-47eb-b53d-c388011eb55d,name_substring,pre-verified: name_substring
1,VN,Circular 06/2011/TT-BYT (as amended),Vietnam Circular 06/2011/TT-BYT — Cosmetics,FOUND,cba32a0f-0027-43e0-857f-bb05f69c13a3,exact_ref,pre-verified: exact_ref
1,VN,ACD 2003,ASEAN Cosmetics Directive (adopted in VN),FOUND,ff3ce703-a001-47eb-b53d-c388011eb55d,name_substring,pre-verified: name_substring
1,ID,BPOM Reg. No. 12/2019 + No. 23/2019,Indonesia BPOM Regulation on Cosmetics,FOUND,91705032-3d20-4a83-a988-8fbf91011219,Indonesia BPOM Cosmetics Regulation,BPOM No.12/2020 found; close match to 12/2019
1,ID,Law No. 33/2014 on Halal Product Assurance,Indonesia Halal Product Assurance Law,FOUND,49c49186-6992-4807-b4f6-fe03d68da6ac,name_substring,pre-verified: name_substring
1,PH,Republic Act 9711 (FDA Act 2009) + FDA Circular 2014-009,Philippines Cosmetics Regulation — FDA RA 9711,FOUND,2f10f84d-9076-462c-aa6e-c12270a8abce,Philippines FDA Advertising Regulations,RA 9711 FDA Philippines found
1,PH,ACD 2003 + PH implementation,ASEAN Cosmetics Directive (adopted in PH),FOUND,ff3ce703-a001-47eb-b53d-c388011eb55d,name_substring,pre-verified: name_substring
1,IN,Act No. 23 of 1940 + D&C Rules 1945 (Schedule S),Drugs and Cosmetics Act 1940 + Rules 1945,FOUND,4419e021-42c1-4833-81e9-4663cb87b356,name_substring,pre-verified: name_substring
1,IN,IS 6608:1993 + amendment,BIS IS 6608 — Indian Standard for Shampoos,NOT_FOUND,,,IS 6608 not found
1,AU,Industrial Chemicals Act 2019,Industrial Chemicals Act 2019 (AICIS),FOUND,3d24807b-cac2-4595-b543-ef0eb680fc52,name_substring,pre-verified: name_substring
1,AU,"Competition and Consumer Act 2010, Schedule 2 (ACL)",Australian Consumer Law — Product Safety (cosmetics),FOUND,89e06e59-4b84-4b38-860a-e9fdc1ebe899,name_substring,pre-verified: name_substring
1,NZ,Cosmetic Products Group Standard 2017 (CPGS),NZ Cosmetic Products Group Standard 2017,FOUND,98d64c5b-74d1-4e90-8e9a-3f7ab2ad2904,Cosmetic Products Group Standard (NZ),NZ CPGS 2020 found (updated version)
1,NZ,Fair Trading Act 1986,Fair Trading Act 1986 — NZ Labeling,FOUND,098839d3-f377-4363-b76a-56e26728fb78,fullname_substring,pre-verified: fullname_substring
1,ASEAN,"ASEAN Cosmetic Directive 2003 + Annex updates (2019, 2021)",ASEAN Cosmetic Directive (ACD),FOUND,ab7e0d77-2fd2-4d2d-8d1c-4f287992db53,name_substring,pre-verified: name_substring
1,GCC,GSO 2528:2016,GSO 2528:2016 — GCC Cosmetics Safety Standard,FOUND,1f1031be-fd00-4bf4-9e7e-c05a2deec41d,GSO Cosmetics Technical Regulation,GSO 2528/2016 cosmetics found
1,GCC,SFDA Food and Drug Reg. (Cosmetics) Guidelines,Saudi SFDA Cosmetics Regulation (within GCC),FOUND,f78882d1-255c-40fb-9b7c-3cc84f79521a,name_substring,pre-verified: name_substring
1,IL,SI 1501 + Israel Consumer Protection Law,Israel Standard for Cosmetics SI 1501,NOT_FOUND,,,SI 1501 not found
1,IL,Consumer Protection Law 5741-1981,Israel Cosmetics Law — Consumer Protection,FOUND,22feaa8a-803b-4bea-a491-93322e50de92,Israel Consumer Protection Law,Israel Consumer Protection Law 5741-1981 found
1,EG,MOH Decree 425/2010 + amendments,Egypt Cosmetics Registration — MOH,FOUND,89145362-05c1-4004-bf5a-efe581642fd2,Egypt EDA Cosmetics Regulations,Egypt EDA Cosmetics Regulation found
1,EG,ES 7260,Egyptian Standard ES 7260 — Shampoos,NOT_FOUND,,,ES 7260 not found
1,MA,Décret No. 2-04-762 (2006) + arrêtés,Moroccan Decree on Cosmetics,FOUND,6de7f93b-4250-4214-bc73-86cf49c373aa,Morocco Cosmetics Regulations,Morocco cosmetics decree found
1,MA,Loi No. 17-04 (2006),Loi No. 17-04 — Moroccan Pharmaceutical & Cosmetics Code,FOUND,46604c4f-91dc-4b26-a60e-56530ee6a626,Morocco Pharmaceutical Advertising Regulations,Law 17-04 found
1,ZA,Act 54 of 1972 + Regulations (R.1927),"Foodstuffs, Cosmetics and Disinfectants Act 54/1972",FOUND,a3b4245f-6cd4-4b8d-8658-e41a65200b43,"South Africa Foodstuffs, Cosmetics and Disinfectants Act",FCD Act 54/1972 found
1,ZA,SANS 1692:2018,SANS 1692 — SA Cosmetics Standard,NOT_FOUND,,,SANS 1692 not found
1,NG,NAFDAC Act Cap N1 LFN 2004 + Cosmetics Guidelines,NAFDAC Regulations — Cosmetics,FOUND,e640214d-f853-4af9-b99a-2bbf092a210d,name_substring,pre-verified: name_substring
1,NG,NIS 264:2009,SON Standard — Nigerian Shampoo Standard,NOT_FOUND,,,NIS 264:2009 not found
1,KE,Pharmacy and Poisons Act Cap 244 (cosmetics provisions),Kenya PCPB / Pharmacy and Poisons Board — Cosmetics,FOUND,d04ec6ec-4c63-4d24-b14d-a7caf91e7b38,Kenya Pharmacy and Poisons Board Cosmetics Regulation,Kenya PPB Cosmetics found
1,KE,EAS 758:2015 (East Africa Community Cosmetics Standard),EAC East Africa Cosmetics Standard,NOT_FOUND,,,EAS 758:2015 not found
1,CODEX,N/A,Codex Alimentarius (not applicable — rinse-off cosmetic),NOT_FOUND,,,N/A not applicable
1,ISO,ISO 22716:2007,ISO 22716:2007 — Cosmetics GMP,FOUND,87b93743-25ee-4f31-96b8-c79ca77bb1a6,name_substring,pre-verified: name_substring
1,ISO,ISO 21148:2017,ISO 21148:2017 — Cosmetics Microbiology,NOT_FOUND,,,ISO 21148 not found
1,UNECE,N/A,UNECE WP.29 (not applicable — vehicle regulations),NOT_FOUND,,,N/A
1,WADA,WADA World Anti-Doping Code,WADA Prohibited List (not applicable — cosmetic use only),NOT_FOUND,,,N/A not applicable
1,OECD,"OECD TG 404, 406, 428, 439 etc.",OECD Test Guidelines for Cosmetics Safety Assessment,NOT_FOUND,,,Not found
2,EU,Regulation (EC) No 1223/2009 Annex VI,EU Cosmetics Regulation — Annex VI UV Filters,FOUND,077a8116-06aa-4e76-9347-782d301ae20f,exact_ref,pre-verified: exact_ref
2,EU,Regulation (EU) 2022/1531 + Commission Decision 2021/1073,"EU Cosmetics Regulation — Nano UV filters (TiO2, ZnO)",FOUND,0bc54e67-273b-4e35-beb1-7c4ae2c29170,name_substring,pre-verified: name_substring
2,EU,SCCS/1633/21 (ZnO nano); SCCS/1639/22 (homosalate); various,SCCS Opinions on UV Filters,NOT_FOUND,,,No SCCS opinions entry found
2,EU,Regulation (EC) No 1907/2006 (REACH),EU Regulation on REACH — UV filter ingredients,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,exact_ref,pre-verified: exact_ref
2,EU,"ECHA Restriction Proposal (under development, 2024-2025)",EU Marine Environment — Draft restriction proposal on chemical UV filters,NOT_FOUND,,,No marine UV filter draft restriction
2,FR,Regulation (EC) No 1223/2009 Annex VI,EU Cosmetics Regulation — Annex VI (applicable en FR),FOUND,077a8116-06aa-4e76-9347-782d301ae20f,exact_ref,pre-verified: exact_ref
2,FR,Code de la Santé Publique L5131-6 à L5131-10,Cosmétovigilance ANSM — Effets indésirables,FOUND,ff4f00b3-0e67-4a8f-bdc7-0231f602acc7,ANSM Cosmetovigilance Requirements,ANSM Cosmetovigilance found
2,DE,Regulation (EC) No 1223/2009 Annex VI,EU Cosmetics Regulation — Annex VI (applicable in DE),FOUND,077a8116-06aa-4e76-9347-782d301ae20f,exact_ref,pre-verified: exact_ref
2,DE,BfR Stellungnahme (various),BfR Recommendations on UV Filters — national guidance,FOUND,d45d080e-dd97-4dd9-bbfc-0a033f78ce2c,name_substring,pre-verified: name_substring
2,IT,Regulation (EC) No 1223/2009 Annex VI,EU Cosmetics Regulation — Annex VI (applicable in IT),FOUND,077a8116-06aa-4e76-9347-782d301ae20f,exact_ref,pre-verified: exact_ref
2,IT,Ministero della Salute Circular (2014 + updates),Italian Circular on Sunscreen Claims,NOT_FOUND,,,Not found
2,ES,Regulation (EC) No 1223/2009 Annex VI,EU Cosmetics Regulation — Annex VI (applicable in ES),FOUND,077a8116-06aa-4e76-9347-782d301ae20f,exact_ref,pre-verified: exact_ref
2,ES,AEMPS Nota Informativa CSCV-NI 2019/01,AEMPS Guidance on Sunscreen SPF Claims,NOT_FOUND,,,Not found
2,NL,Regulation (EC) No 1223/2009 Annex VI,EU Cosmetics Regulation — Annex VI (applicable in NL),FOUND,077a8116-06aa-4e76-9347-782d301ae20f,exact_ref,pre-verified: exact_ref
2,GB,UK Cosmetics Regulation (SI 2019/696 as amended),UK Cosmetics Regulation — Annex VI UV Filters (post-Brexit),FOUND,47ebd1f8-1acb-4d77-b5ac-cb30d5e9255f,name_substring,pre-verified: name_substring
2,GB,UK REACH (SI 2020/1577),UK REACH — UV filter substance restrictions,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,acronym,pre-verified: acronym
2,CH,Ordonnance sur les produits cosmétiques (OPCos) SR 817.023.31,Swiss Cosmetics Regulation (LPTh / OPCos) — UV Filters,FOUND,b60332e4-1cb3-41cb-88b6-7de3a218ad2e,name_substring,pre-verified: name_substring
2,CH,Chemikalienverordnung (ChemO) SR 813.11,Swiss ChemO — REACH-equivalent restrictions,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,acronym,pre-verified: acronym
2,NO,Forskrift om kosmetikk og kroppspleieprodukter (EEA Joint Committee Decision 2013/60),Norwegian Cosmetics Regulation (EEA-aligned),FOUND,56b36340-ca72-4eb4-9703-adfb19aa9093,name_substring,pre-verified: name_substring
2,RU,TR CU 009/2011 (EAEU Technical Regulation),EAEU Technical Regulation on Cosmetics (TR CU 009/2011) — UV filters,NOT_FOUND,,,TR CU 009/2011 UV filters not found
2,TR,"Kozmetik Yönetmeliği (Official Gazette 29216, 2014 + amendments)",Turkish Cosmetics Regulation — UV Filters,FOUND,b60332e4-1cb3-41cb-88b6-7de3a218ad2e,name_substring,pre-verified: name_substring
2,UA,"Technical Regulation on Cosmetics (CMU Decree No. 65, 2013 + updates)",Ukrainian Cosmetics Technical Regulation — UV Filters,NOT_FOUND,,,Not found
2,EAEU,TR CU 009/2011 + Annex 6 (UV filter list),EAEU TR CU 009/2011 — Cosmetics Technical Regulation (UV filters),FOUND,2747b9e4-7171-4beb-ad21-310c06e40cc4,name_substring,pre-verified: name_substring
2,US,21 CFR Part 352 (historical) + FDA Proposed Order (NPRM 2019 + 2021 update),FDA Sunscreen OTC Drug Monograph — 21 CFR Part 352 / Proposed Order,FOUND,ff0da61a-0ca0-4bf1-9ff2-e59dc6375bb1,FDA OTC Drug Monograph – Sunscreen,FDA OTC Sunscreen monograph found
2,US,"Sunscreen Innovation Act (Public Law 113-195, 2014)",FDA Sunscreen Innovation Act (SIA 2014) — New filter applications,NOT_FOUND,,,No SIA 2014 specific entry
2,US,"Hawaii SB2571 / Act 104 (2018); effective January 1, 2021",Hawaii Reef-safe Sunscreen Act (Act 104),FOUND,5d38ea9a-d6ba-4293-84dd-c2942ff0a412,Hawaii Sunscreen Act,found 2026-05-28 — full_name: Hawaii Act 104 (2018) / Hawaii Revised Statutes §342D-21
2,US,21 CFR 201.66 (Drug Facts labeling for OTC drugs),FDA Drug Labeling — Drug Facts Panel (sunscreen OTC),FOUND,8cbf7641-cc07-4c02-ae12-92e74343b4bc,exact_ref,pre-verified: exact_ref
2,US,21 CFR 201.327 + FDA Guidance (2011 Final Rule),FDA Water Resistance and Broad Spectrum Claims — OTC Sunscreen,FOUND,8cbf7641-cc07-4c02-ae12-92e74343b4bc,exact_ref,pre-verified: exact_ref
2,US-CA,California Health & Safety Code §25249.5 et seq. (Prop 65),California Proposition 65 — UV filters,FOUND,209f53aa-3e8d-461d-889e-31689578eb3d,name_substring,pre-verified: name_substring
2,US-CA,California HSC §108945-108958 (AB 1200 and related),California Cleaning Product Right to Know Act (sunscreen adjacent),NOT_FOUND,,,Not found
2,US-NY,NY S4573 / A7648 (proposed; various session years),New York Safer Beauty Bill Package (S4573/A7648 — draft),NOT_FOUND,,,Proposed - not found
2,CA,Sunscreen Monograph (Natural Health Products Directorate + Drug Branch) — updated 2023,Health Canada — Sunscreen Monograph (NHP/Drug),FOUND,9a24185e-a67d-4049-b4a1-9b46fb58918a,Health Canada Sunscreen Regulations (NHP/DIN),found 2026-05-28 — full_name: Health Canada regulation of sunscreen products as Natural Health Products or Drugs
2,CA,Cosmetic Regulations (SOR/2006-18) under Food and Drugs Act,Cosmetic Regulations (Canada) — if SPF claim absent,FOUND,db686875-9dd0-4164-b5ce-7ff45d715f30,name_substring,pre-verified: name_substring
2,MX,NOM-141-SSA1/SCFI-2012,NOM-141-SSA1/SCFI-2012 — Cosmetics Labeling,FOUND,d48376ac-f5ec-4e13-b553-ba3b525b166e,name_substring,pre-verified: name_substring
2,MX,Reglamento de Control Sanitario de Productos y Servicios (RCSP) + NOM-189-SSA1/SCFI-2002,Mexico Sunscreen Sanitary Authorization — COFEPRIS,FOUND,f57d8c8b-58e2-4a50-9913-9504a2410e52,COFEPRIS Reglamento de Productos Cosméticos,found 2026-05-28 — full_name: Reglamento de Control Sanitario de Productos y Servicios - Capítulo de Cosméticos (COFEPRIS)
2,BR,Resolução da Diretoria Colegiada RDC No. 30/2012 (ANVISA),ANVISA RDC 30/2012 — Sunscreen Products,FOUND,579e1d94-d3d0-4697-be32-b128e6e072c2,name_substring,pre-verified: name_substring
2,BR,RDC No. 752/2022 (ANVISA),ANVISA RDC 752/2022 — Cosmetics Ingredients,FOUND,334eaa4d-b5fd-4ae5-a00b-587857f354a6,exact_ref,pre-verified: exact_ref
2,AR,Disposición ANMAT 155/1998 + GMC/RES Nº 15/97 (Mercosur),ANMAT Disposición 155/1998 + MERCOSUR Reglamento Técnico — Sunscreens,FOUND,fd3f5a7a-4074-4556-b0aa-d0ffc14d4033,ANMAT Disposición Cosméticos Argentina,found 2026-05-28 — full_name: ANMAT Disposición 7038/2022 y Resolución Mercosur GMC - Productos Cosméticos (Argentina)
2,CL,"Reglamento de Cosméticos (Decreto Supremo No. 239, MINSAL 2002 + updates)",ISP Chile — Cosmetics Regulation (Sunscreen),NOT_FOUND,,,Not found
2,CO,Decisión 516 de la CAN + Decreto 219/1998 (INVIMA),INVIMA — Andean Community Cosmetics Decision 516 + Local NTC,NOT_FOUND,,,Not found
2,MERCOSUR,GMC/RES Nº 15/97 + GMC/RES Nº 11/01 (Mercosur Grupo Mercado Común),Mercosur Technical Regulation on Sunscreens,NOT_FOUND,,,GMC/RES 15/97 not found
2,CN,"Regulations on Cosmetics Supervision and Administration (CSAR, 国务院令第727号, 2021)",CSAR — Cosmetics Supervision and Administration Regulation (Sunscreen),FOUND,ba232757-2bce-45a6-8cd1-6094331cfb6d,acronym,pre-verified: acronym
2,CN,NMPA Guiding Principles for Safety and Efficacy Testing of Sunscreen Cosmetics (2022),NMPA Technical Guideline on UV Filters (2022),NOT_FOUND,,,Not found
2,CN,NMPA Guiding Principles for Safety Assessment of Nano-materials in Cosmetics (2021),China Nano Cosmetic Ingredient Regulation,NOT_FOUND,,,Not found
2,HK,Pharmacy and Poisons Ordinance (Cap 138) + Consumer Goods Safety Ordinance (Cap 456),Hong Kong Cosmetics Regulation — Sunscreen (unregistered cosmetic regime),FOUND,d155de2f-ec40-4fa2-bc8b-5a7e261c2c41,name_substring,pre-verified: name_substring
2,TW,"Cosmetics Hygiene and Safety Act (化粧品衛生安全管理法, 2019)",Taiwan Cosmetics Hygiene and Safety Act — Sunscreen,FOUND,e92ddf01-c379-4ba5-a55c-f9f45a85bc5b,name_substring,pre-verified: name_substring
2,JP,"Pharmaceuticals and Medical Devices Act (PMD Act, 薬機法) — Quasi-drugs",Japan Quasi-Drug (Iyakubugaiyahin) Regime — Sunscreen under PMD Act,NOT_FOUND,,,No quasi-drug sunscreen specific entry
2,JP,MHLW Quasi-Drug Ingredient Standards (医薬部外品原料規格) + MHLW Ministerial Notification,Japan Quasi-Drug UV Absorber Permitted List,NOT_FOUND,,,Not found
2,JP,MHLW Guidance on Safety Assessment of Nano-ingredients (2006 + updates),Japan Nano Ingredients — Cosmetics Guidance,NOT_FOUND,,,Not found
2,KR,Cosmetics Act (화장품법) + Functional Cosmetics Review Standards,Korean Cosmetics Act — Functional Cosmetics (Sunscreen),FOUND,0a002605-997a-46ac-86ee-e75a6969243e,name_substring,pre-verified: name_substring
2,KR,Cosmetics Act Annex 4 + MFDS Notification,Korea Functional Cosmetics UV Filter Permitted List (별표 4),NOT_FOUND,,,Not found separately
2,SG,Health Products Act + Cosmetic Products (Notification) Regulations,Singapore Health Sciences Authority (HSA) — Cosmetics Notification,FOUND,878295ba-abae-43c0-9c26-58c5faf59d1d,Singapore Health Products (Cosmetic Products – ASEAN Cosmetic Directive) Regulations,found 2026-05-28 — full_name: Health Products (Cosmetic Products – ASEAN Cosmetic Directive) Regulations 2007 under the Health Products Act
2,SG,ASEAN Cosmetics Directive (ACD) + MRA,ASEAN Cosmetics Directive — Singapore implementation,FOUND,ff3ce703-a001-47eb-b53d-c388011eb55d,name_substring,pre-verified: name_substring
2,MY,Control of Drugs and Cosmetics Regulations 1984 (CDCR 1984) + ASEAN ACD,Malaysia NPRA — Control of Drugs and Cosmetics Regulations (Sunscreen),FOUND,6b8851ba-0cda-4fc9-98d3-d5113b52c8ce,Malaysia Control of Drugs and Cosmetics Regulations 1984,found 2026-05-28 — full_name: Control of Drugs and Cosmetics Regulations 1984 and Guidelines for Control of Cosmetic Products in Malaysia
