product_id,jurisdiction_code,regulation_ref,regulation_name,verified_status,supabase_reg_id,supabase_reg_name,verification_note
16,HK,Air Navigation (Hong Kong) Order 1995 Cap 448 + CAD UAS Circular 2023,CAD Hong Kong — Unmanned Aircraft Regulations,NOT_FOUND,,,Aucune correspondance CAD HK drone Cap448 trouvée
16,TW,Civil Aviation Act (as amended 2023) + NCC Low Power Radio Regulations,CAA Civil Aviation Act Drone Amendments + NCC Type Approval,NOT_FOUND,,,Aucune correspondance Civil Aviation Act + NCC drone Taiwan trouvée
16,JP,Civil Aeronautics Act Amendment (Drone Law) 2022 + MLIT UAS Safety Guidelines,MLIT UAV Regulations + Civil Aeronautics Act,NOT_FOUND,,,Aucune correspondance Civil Aeronautics Act drone Japan trouvée
16,JP,Aviation Law Art. 132 + 132-2 + 132-85,Aviation Law Article 132 — No-fly zones,NOT_FOUND,,,Aucune correspondance Aviation Law Art 132 Japan trouvée
16,JP,Radio Law (電波法) + MIC Technical Standards Conformity Certification,MIC Radio Law — Giteki Mark,FOUND,ac4c4ca3-1e1f-49c2-bf3d-716ac66946cd,Japan Radio Law & TELEC,re-audit 2026-05-27: Japan Radio Law + Giteki/TELEC entry found
16,KR,Aviation Safety Act (항공안전법) + MoLIT UAS Safety Standards 2023,KOCA UAV Regulations + Aviation Safety Act,NOT_FOUND,,,Aucune correspondance Aviation Safety Act Korea drone trouvée
16,KR,Radio Waves Act (전파법) + RRA KC Certification,KC Mark — RRA Radio Certification,FOUND,f4278104-9b88-4330-aafd-8b44ec0edf6b,Korea KCC/RRA Radio Certification,RRA KC found
16,SG,Air Navigation Act Cap 6 + Unmanned Aircraft (Public Safety and Security) Act 2015 + Unmanned Aircraft Order 2019,CAAS Air Navigation Act + Unmanned Aircraft Order 2019,NOT_FOUND,,,Aucune correspondance CAAS Singapore drone trouvée
16,MY,Civil Aviation Regulations 2016 + MAS-09 (Remotely Piloted Aircraft Systems),CAAM Civil Aviation Regulations 2016 + MAS-09,NOT_FOUND,,,Aucune correspondance CAAM MAS-09 Malaysia trouvée
16,TH,Civil Aviation Authority of Thailand — UAV Notification + NBTC Notification 2018,CAAT Drone Registration + NBTC Frequency,NOT_FOUND,,,Aucune correspondance CAAT drone Thailand trouvée
16,VN,Decision 18/2008 + Decree 36/2014 + Circular 01/2022/TT-BGTVT,MoD/MoT Decision 18/2008 + Decree 36/2014 — UAS,NOT_FOUND,,,Aucune correspondance Vietnam UAS Decree 36/2014 trouvée
16,ID,Peraturan Menteri Perhubungan 37/2020 (amended 2022) + DGCA Advisory Circular 107,DGCA Indonesia + Permenhub 37/2020,NOT_FOUND,,,Aucune correspondance Permenhub 37 Indonesia drone trouvée
16,PH,CAAP MC 21-12 (2021) + RPAS Rules and Regulations,CAAP Memorandum Circular 21-12 — RPAS,NOT_FOUND,,,Aucune correspondance CAAP MC 21-12 Philippines trouvée
16,IN,UAS Rules 2021 (GSR 232E) + NPNT (No Permission No Takeoff) system,DGCA UAS Rules 2021 + DigitalSky Platform,NOT_FOUND,,,Aucune correspondance UAS Rules 2021 India trouvée
16,IN,Indian Wireless Telegraphy Act 1933 + WPC guidelines + TEC ETA,WPC Wireless Planning + ETA (Equipment Type Approval),FOUND,9b82b304-b2ab-4177-91fb-3037781679bd,India WPC (Wireless Planning and Coordination) License,WPC found
16,AU,Civil Aviation Safety Regulations Part 101 + CASA RPA Operations,CASA Part 101 + RPA Registration,FOUND,62062967-13fd-4b27-a906-613a037be702,CASA Part 101 (Unmanned Aircraft and Rockets),exact match
16,NZ,CAR Part 101 (Gyrogliders) + CAR Part 102 (Unmanned Aircraft Operator) 2015,CAA Civil Aviation Rule Part 101/102 — UAS,NOT_FOUND,,,Aucune correspondance CAR Part 101/102 NZ trouvée
16,ASEAN,ASEAN UAS Working Group Framework 2022,ASEAN UAS Working Group — Harmonisation,NOT_FOUND,,,Aucune correspondance ASEAN UAS Working Group trouvée
16,GCC,GCAA UAE RPAS Regulations + GACA KSA UAS Regulations 2023,GCAA UAE + GACA Saudi Arabia — Drone Registration,NOT_FOUND,,,Aucune correspondance GCAA UAE RPAS GACA Saudi drone trouvée
16,GCC,CITC Type Approval Programme (Saudi Arabia),CITC RF Type Approval — Saudi Arabia,FOUND,0de58af3-2333-487a-9e87-e64abba9cee9,Saudi Arabia CITC Type Approval,CITC RF type approval found
16,IL,Drone Regulations (Operations of Unmanned Aircraft) 5779-2019 + CAA Circular,CAA Israel + Drone Order 5779-2019,NOT_FOUND,,,Aucune correspondance CAA Israel drone 5779 trouvée
16,EG,ECAA Regulations for Remotely Piloted Aircraft Systems 2021,ECAA Egyptian Civil Aviation Authority — UAS,NOT_FOUND,,,Aucune correspondance ECAA Egypt UAS trouvée
16,MA,Dahir n°1-16-113 + Arrêté DGAC 2018 + Loi 40-13,DGAC Maroc + Loi 40-13 (Codes de l'aviation civile),NOT_FOUND,,,Aucune correspondance DGAC Maroc drone trouvée
16,ZA,Civil Aviation Regulations 2011 Part 101 (RPA) + CAA Exemptions,SACAA Civil Aviation Authority + Part 101,NOT_FOUND,,,Aucune correspondance SACAA Part 101 RPA trouvée
16,NG,Nigerian Civil Aviation Regulations (Nig.CARs) Part 14 — RPA 2021,NCAA UAS Regulations,NOT_FOUND,,,Aucune correspondance NCAA UAS Nigeria trouvée
16,KE,Kenya Civil Aviation Authority UAS Regulations 2020 (LN No. 94 of 2020),KCAA UAS Regulations 2020,NOT_FOUND,,,Aucune correspondance KCAA UAS Kenya trouvée
16,CODEX,N/A,Codex Alimentarius — Not applicable to consumer drones,NOT_FOUND,,,N/A — non applicable au drone
16,ISO,ISO 21384-1:2021 + ISO 21384-3:2019,ISO 21384 — UAS Terminology and Operations Safety,FOUND,1e01c14a-ba95-4033-a50c-e1c6c326076b,ISO 21384 Series (UAS General Specifications),exact match
16,UNECE,N/A,UNECE WP.29 — Not applicable to consumer drones (automotive scope),NOT_FOUND,,,N/A — non applicable au drone
16,WADA,N/A,WADA — Not applicable to consumer drones,NOT_FOUND,,,N/A — non applicable au drone
16,OECD,OECD AI Principles (2019) + OECD Privacy Guidelines (2013),OECD Guidelines — AI and privacy principles,FOUND,5fb26ea8-cb89-4711-8290-511a2bd38799,OECD AI Principles,found
17,EU,Regulation (EU) 2023/1230,Machinery Regulation,FOUND,19fcc73e-8d8d-4d2b-895c-875b5871eaeb,EU Machinery Regulation 2023/1230,exact_ref match
17,EU,2014/35/EU,Low Voltage Directive,FOUND,f9f322ed-c905-4107-82ee-eb256db6f500,EU Low Voltage Directive (LVD),exact_ref match
17,EU,2014/30/EU,EMC Directive,FOUND,a3d4ed9a-73de-4324-90df-269a68b8879f,EU EMC Directive,exact_ref match
17,EU,2014/53/EU,Radio Equipment Directive,FOUND,4a966a38-ea5f-47cd-b19b-0548bda40e3b,EU Radio Equipment Directive (RED),exact_ref match
17,EU,Regulation (EU) 2024/2847,Cyber Resilience Act,FOUND,16a5a96f-ded1-4169-af47-060a951872d1,CRA,exact_ref match
17,EU,Regulation (EU) 2024/1689,AI Act,FOUND,1f102f8d-79dc-4aa3-a7b3-3701fb6d4ecf,Règlement européen sur l'Intelligence Artificielle (AI Act),exact_ref match
17,EU,Regulation (EU) 2024/1781 (ErP recast) + Delegated Regs,Ecodesign Regulation for Energy-related Products,FOUND,4845af18-5768-4879-944d-899a26f23c4f,EU Ecodesign for Sustainable Products Regulation (ESPR),ref match (ESPR covers ErP recast)
17,EU,Regulation (EU) 2016/679,General Data Protection Regulation,FOUND,2cb53fa0-83d2-442c-9850-2690b1380eef,EU General Data Protection Regulation (GDPR) (EU) 2016/679,exact_ref match
17,EU,2012/19/EU,WEEE Directive,FOUND,74dbd018-d73a-4a5a-bdfe-cc870d8ef77e,EU WEEE Directive 2012/19/EU,exact_ref match
17,EU,Regulation (EU) 2023/1542,Batteries Regulation,FOUND,207abee5-7094-446c-96f0-e340a5c29387,EU Battery Regulation 2023/1542,exact_ref match
17,EU,2011/65/EU (recast),RoHS Directive,FOUND,b8686014-8400-4089-9154-fdfce197b002,EU RoHS Directive 2011/65/EU,exact_ref match
17,EU,(EC) No 1907/2006,REACH Regulation,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,EU REACH Regulation (EC) No 1907/2006,exact_ref match
17,EU,Regulation (EU) 2023/988,General Product Safety Regulation (GPSR),FOUND,861d8d8e-8950-4d69-b22f-a73f98895c55,EU General Product Safety Regulation (GPSR) 2023/988,re-audit 2026-05-27: GPSR applicable au robot aspirateur grand public (entrée en vigueur déc 2024)
17,FR,Arrete filiere EEE (Code de l'environnement L541-10-1),REP menagere — Ecologic / Ecosystem,FOUND,448dcc4d-4040-4203-86cf-779faa246b7b,REP DEEE France,found
17,FR,Deliberation CNIL + lignes directrices IA,CNIL — Guide securite IoT et donnees domotique,NOT_FOUND,,,Pas de CNIL IoT spécifique trouvé (CNIL général trouvé mais pas IoT)
17,DE,Elektro- und Elektronikgeraetegesetz (ElektroG) 2021,ElektroG (German WEEE implementation),FOUND,7c43238b-1264-43f7-a568-7fabe8699fd8,Germany ElektroG (Electrical and Electronic Equipment Act),exact match
17,DE,BSI-Gesetz (BSIG) paragraph 9a + IT-SiG 2.0,BSI IT-Sicherheitsgesetz 2.0 + BSI-Gesetz,FOUND,7b2ee442-2cdc-49a0-8e6e-bd59454ceae4,IT-SiG 2.0 (IT-Sicherheitsgesetz 2.0),found
17,IT,D.Lgs. 17/2010 + transition to Reg (EU) 2023/1230,D.Lgs. 17/2010 (Machinery) — transitioning to EU 2023/1230,FOUND,571b8ab0-a60d-4e80-88fc-bd0fcb3f829e,Italian Machinery Safety (D.Lgs. 17/2010),exact match
17,IT,Delibera AGCOM + recepimento CRA,AGCOM — Linee guida sicurezza IoT,NOT_FOUND,,,AGCOM trouvé mais pour influenceurs marketing (pas IoT)
17,ES,Real Decreto 110/2015,Real Decreto 110/2015 RAEE (Spanish WEEE),FOUND,2f69215f-0a1b-4b75-b157-acea45addb40,Real Decreto 110/2015,exact match
17,ES,Guia INCIBE-CERT IoT Security,INCIBE — Cybersecurity requirements IoT,NOT_FOUND,,,Aucune correspondance INCIBE trouvée
17,NL,Wet milieubeheer + WEEE Directive transposition,WEEE-registratie (Wecycle),FOUND,8a65ae88-c045-42bc-8890-ada3bac7fadf,Dutch Environmental Management Act (Wet milieubeheer),found
17,NL,Uitvoeringswet AVG (UAVG) + AP guidelines,Dutch Implementation GDPR (UAVG) + AP guidance IoT,FOUND,3d57ad62-9015-40df-b505-219162e00b59,Uitvoeringswet AVG (UAVG),exact match
17,GB,Product Security and Telecoms Infrastructure Act 2022,UK PSTI Act 2022 — Product Security,FOUND,a15f2e4d-8ed7-46d2-b4b2-e7909282dd4a,UK Product Security and Telecommunications Infrastructure Act (PSTI),exact match
17,GB,UK Machinery Directive (S.I. 2008/1597) transitioning to UK Machinery Regulation,UKCA — Machinery,FOUND,d9b9201c-9e3b-4747-b8b9-a0a074eb2718,UK Supply of Machinery (Safety) Regulations 2008,re-audit 2026-05-27: Supply of Machinery (Safety) Regulations 2008 SI 2008/1597 found
17,GB,UK Radio Equipment Regulations 2017 (S.I. 2017/1206),UKCA — Radio Equipment (UK RE Regulations 2017),FOUND,b7113519-118f-4d9f-8ba9-4275ac7de1a1,UK Radio Equipment Regulations 2017,exact match
17,GB,UK GDPR (retained EU law) + DPA 2018,UK GDPR + Data Protection Act 2018,FOUND,1ac0ddbf-cf40-4cde-b28a-f63cf94938bf,UK Data Protection Act 2018 / UK GDPR,exact match
17,CH,Bundesgesetz ueber die Sicherheit von Produkten (PrSG) + STEG + Maschinenverordnung SR 819.14,Swiss STEG (Low Voltage + Machinery),FOUND,54072951-dc64-4e1e-9dd9-135b4a079380,Swiss Federal Act on Product Safety (PrSG),found
17,CH,Verordnung ueber die elektromagnetische Vertraeglichkeit (VEMV) SR 734.5,Swiss EMC Regulation (VEMV),FOUND,b903e4f0-6251-4123-b1a1-e0a659a812ed,Swiss Ordinance on Electromagnetic Compatibility (OEMCV/VEMV),exact match
17,CH,Bundesgesetz ueber den Datenschutz (nDSG/nLPD) SR 235.1 + Cyber Strategy 2023,Swiss Federal Cyber Security Strategy + nLPD,FOUND,24ed490c-5583-4343-b7c3-3335977942e6,Swiss FADP (nDSG),found
17,NO,Via EEA Agreement; Joint Committee Decisions incorporating EU regulations,EEA-applicable EU framework (Machinery + LVD + RED + GDPR),FOUND,9b6b9d19-671c-4489-801e-372627824c5c,EU Machinery Regulation (EEA/Liechtenstein),EEA machinery found
17,NO,Lov om behandling av personopplysninger (personopplysningsloven) 2018,Norwegian Personal Data Act (Personopplysningsloven),FOUND,7b2d6830-414c-4a7b-bd83-39a1003f527b,Norwegian Personal Data Act (Personopplysningsloven),exact match
17,RU,TR TS 004/2011 + TR TS 020/2011,TR TS 004/2011 (Low Voltage) + TR TS 020/2011 (EMC),NOT_FOUND,,,Aucune correspondance TR TS 004/2011 ou TR TS 020 trouvée
17,RU,TR TS 048/2019,TR TS 048/2019 (RF Equipment),NOT_FOUND,,,Aucune correspondance TR TS 048 trouvée
17,EAEU,TR TS 004/2011 + TR TS 020/2011 + TR TS 048/2019,EAEU Technical Regulations — LV + EMC + RF,NOT_FOUND,,,Aucune correspondance TR TS 004/020/048 EAEU trouvée
17,TR,7223 sayili Urun Guvenligi ve Teknik Duzenlemeler Kanunu + ilgili yonetmelikler,CE uyumlu Turk yonetmelikleri (LVD + EMC + RED + Machinery),FOUND,241fa97d-5d74-4319-b259-facdf4a0e752,Turkey Product Safety Law,re-audit 2026-05-28: Turkey Product Safety Law (Kanun 7223) found in regulations
17,TR,5809 sayili Elektronik Haberlesme Kanunu + BTK Yonetmeligi,BTK Tip Onayi (Radio Type Approval),FOUND,f4efacd0-27e0-4b55-b79e-7f74ea6bc139,Turkey BTK,BTK found
17,UA,Resolutions of Cabinet of Ministers of Ukraine on radio equipment + DSST,Ukrainian RF and IoT Cybersecurity Regulations,NOT_FOUND,,,Aucune correspondance Ukraine RF/IoT cybersecurity trouvée
17,US,47 CFR Part 15,FCC Part 15 — Unintentional + Intentional Radiators,FOUND,425c1ca8-7d32-4b95-9d4d-11ddbc51ffad,US FCC Part 15 — Radio Frequency Devices,exact_ref match
17,US,UL 60335-2-2 Ed.3 (aligned with IEC 60335-2-2:2019),UL 60335-2-2 (Vacuum Cleaners — Particular Requirements),NOT_FOUND,,,Aucune correspondance UL 60335-2-2 trouvée
17,US,15 U.S.C. paragraph 45 + FTC Act Section 5,FTC Section 5 — Unfair or Deceptive Acts (IoT Data Security),FOUND,049f3233-c5f8-42c3-94db-e20255111471,FTC Act Section 5,found
17,US,NIST SP 800-213 (IoT Device Cybersecurity) + NISTIR 8259,NIST Cybersecurity Framework for IoT,FOUND,f8bff86f-70fa-43f4-9ef7-35f98c65a056,US IoT Cybersecurity Improvement Act & NIST Standards,found
17,US-CA,Cal. Civ. Code paragraph 1798.91.04 to 1798.91.06,SB-327 — IoT Security (California Connected Devices Security Law),FOUND,11f2ae84-9eab-4ebd-bdd6-cdc0f55858d9,CA SB-327,exact match
17,US-CA,Cal. Civ. Code paragraph 1798.100 et seq. + CPRA amendments,CCPA/CPRA — California Consumer Privacy Act,FOUND,1e0678ef-0d3c-4ba7-8905-ab2734491a6d,California Consumer Privacy Act (CCPA) / CPRA,exact match
17,US-CA,Cal. Health & Safety Code paragraph 25249.5 et seq.,Proposition 65 — Safe Drinking Water and Toxic Enforcement Act,FOUND,707a71ed-7fba-432e-bb8f-6edf76a2f9e0,California Proposition 65 (Safe Drinking Water and Toxic Enforcement Act),found
17,US-NY,NY Gen. Bus. Law paragraph 899-bb,SHIELD Act — Stop Hacks and Improve Electronic Data Security,FOUND,89153fa2-005f-47ed-8b2c-e7d3f3bb8e11,NY SHIELD Act,exact match
17,CA,CSA C22.2 No. 60335-2-2:21 (aligned with IEC 60335-2-2:2019),CSA C22.2 No. 60335-2-2 — Vacuum Cleaners (Canada),NOT_FOUND,,,CSA C22.2 général trouvé mais pas 60335-2-2 spécifique
17,CA,RSS-247 Issue 2 + RSS-Gen Issue 5,ISED RSS-247 (Wi-Fi + BLE) + RSS-Gen,FOUND,249e38d7-8450-4bfb-8be2-c8a6d5e0421c,ISED RSS Standards (Canada),re-audit 2026-05-27: ISED RSS Standards entry covers RSS-247+RSS-Gen
17,CA,Personal Information Protection and Electronic Documents Act (PIPEDA) S.C. 2000 c.5 + Loi 25 Quebec (2021),PIPEDA + Quebec Loi 25 (Law 25),FOUND,250e9b62-65f6-48de-90f7-c2f20b4bb024,Canada PIPEDA / Provincial Privacy Laws,found
17,MX,NOM-024-SCFI-2013 + IFT-008-2015,IFETEL Homologacion + NOM-024-SCFI-2013,FOUND,47571c8a-4acb-4488-a43e-a1f64ef9a71c,NOM-024-SCFI-2013,exact match
17,MX,NOM-019-SCFI-2011,NOM-019-SCFI-2011 (Electrical Safety),FOUND,068fcd1e-5519-44df-b9cf-cf688cd2c1af,NOM-019-SCFI-1998,found (version year difference)
17,BR,Resolucao ANATEL 715/2019 (Procedimentos de avaliacao da conformidade),ANATEL Homologacao + Resolucao 715/2019,FOUND,329a84e9-2cba-4952-be01-b63c39799be7,ANATEL Resolution 715/2019,exact match
17,BR,Portaria INMETRO 170/2012 + Portaria 364/2013,INMETRO Portaria 170/2012 + Portaria 364/2013 (Electrical Safety),NOT_FOUND,,,Aucune correspondance INMETRO Portaria 170/2012 trouvée
17,BR,Lei 13.709/2018,LGPD — Lei Geral de Protecao de Dados,FOUND,3caad127-c86b-4ac1-aae6-69e5812e5326,Brazil LGPD,exact match
17,AR,ENACOM Resolucion 580/2018 + resoluciones INTI,INTI Certificacion + ENACOM Resolucion 580/2018,FOUND,d55a823c-c9ee-4ead-b18a-709adb7bd9c1,ENACOM Homologation (Resolución 729/2023 and prior),found (580/2018 proche de l'entrée générale ENACOM)
17,CL,Decreto SEC 109 + Resolucion SUBTEL 1.777,SEC Decreto 109 + SUBTEL Resolucion homologacion,FOUND,d7ff7c59-6a27-475d-8be1-6204b5fd111b,SUBTEL Homologation (Chile),found
17,CO,Resoluciones CRC + Decreto 4948/2009 ICONTEC + Ley 1581/2012 HABEAS DATA,CRC — Comision de Regulacion de Comunicaciones + SIC,FOUND,792c2c82-c5c0-49a1-8ca4-078c47305907,Colombia CRC/ANE Homologation,found
17,MERCOSUR,MERCOSUR/GMC/RES N 41/16,GMC Resolution 41/16 — Electrical Safety Harmonization,NOT_FOUND,,,Aucune correspondance MERCOSUR GMC 41/16 trouvée
17,CN,CNCA-C18-01:2023 + CCC catalogue,CCC Certification (China Compulsory Certification),FOUND,ff819e8b-bbe5-4859-a900-2f4abd0afde1,China CCC Certification,found
17,CN,MIIT Order 11/2016 (Management of Radio Equipment),SRRC Radio Type Approval,FOUND,e53a0748-7449-4a24-be7d-9615b63758e7,China SRRC Radio Certification,found
17,CN,MIIT Telecommunication Equipment Type Approval (CMIIT),CMIIT ID — Network Access License,FOUND,b638dafb-dcea-4303-ac80-b7d29b2e3b30,China NAL (Network Access License),NAL/CMIIT found
17,CN,GB/T 41700-2022 (Smart Home IoT Security),GB 41700-2022 — IoT Cybersecurity,NOT_FOUND,,,GB/T 41700 non trouvé; GB/T 41391 trouvé mais différent
17,CN,Ge Ren Xin Xi Bao Hu Fa (PIPL) 2021,PIPL — Personal Information Protection Law,FOUND,7b29aebf-086a-4307-9868-1776bf60bc36,China Personal Information Protection Law (PIPL),exact match
