product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
9,Legging sport synthetique,Textile + PFAS,FR,France,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,FR,France,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,Lieferkettensorgfaltspflichtengesetz (LkSG),Gesetz vom 16. Juli 2021,BAFA (Bundesamt fur Wirtschaft und Ausfuhrkontrolle),Due diligence droits humains et environnement dans chaine appro; >1000 salaries depuis 2024; rapport annuel; amende jusqu a 8M EUR,TO_REVIEW,CRITICAL,,,,,Secteur textile critique; BAFA actif sur enquetes; sera remplace par CSDDD
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,Bedarfsgegenstandeverordnung — textiles cutanes,BedGgstV,BVL / Landerueberwachung,Limites azo-colorants amines aromatiques < 30 mg/kg; tests EN 14362; competence Lander,TO_REVIEW,CRITICAL,,,,,Application stricte; controles aux frontieres frequents
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,Textilkennzeichnungsverordnung,TextilKennzVO 2012,Lander market surveillance,Application nationale Reg 1007/2011; etiquetage en allemand; mentions composition obligatoires,TO_REVIEW,CRITICAL,,,,,Transposition allemande regle UE textile
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,Verpackungsgesetz — emballages textiles,VerpackG 2019,Zentrale Stelle Verpackungsregister,Enregistrement LUCID; declaration emballages produits textiles; participation systeme dual,TO_REVIEW,HIGH,,,,,Obligation pour tous distants vendeurs et importateurs
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,Grune Knopf 2.0 label,Label volontaire BMZ Allemagne 2022,Ministere federal Cooperation BMZ,Certification etatique sociale et environnementale chaine textile; 26 criteres entreprise + 20 produit,TO_REVIEW,MEDIUM,,,,,Adopte par plus de 90 marques; reconnu commande publique federale
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,KrWG — separate collection textiles,Kreislaufwirtschaftsgesetz,Lander,Mise en place collecte separee textile par communes depuis 1 janvier 2025; transposition WFD,TO_REVIEW,HIGH,,,,,Phase de transition jusqu en 2027 selon Land
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,DE,Germany,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,D.Lgs. 190/2020 etichettatura prodotti tessili,D.Lgs. 15 dicembre 2020 n. 190,MISE / Camere di Commercio,Transposizione integrale Reg 1007/2011; etichette in italiano; sanzioni amministrative 3000-25000 EUR,TO_REVIEW,CRITICAL,,,,,Sanzioni IT tra le piu severe UE
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,Codice del consumo,D.Lgs. 206/2005,AGCM / Camere di Commercio,Obblighi informativi al consumatore; pratiche commerciali sleali; greenwashing textile sanzionato,TO_REVIEW,HIGH,,,,,AGCM sanzioni greenwashing textile recenti 2024
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,REP tessile sistema italiano,DM 22 settembre 2022 (Sistema Tessile),MASE / Centro Coordinamento RAEE,Sistema EPR tessile in fase di attivazione; consorzi in formazione; obiettivi raccolta 2025,TO_REVIEW,HIGH,,,,,IT in ritardo su REP textile vs FR; framework adottato 2022
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,DLgs 116/2020 separate textile collection,DLgs 116/2020 Articolo 205 bis,Comuni,Raccolta differenziata tessili obbligatoria dal 1 gennaio 2022; anticipata vs WFD UE,TO_REVIEW,HIGH,,,,,IT primo paese UE a partire con raccolta separata
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,Made in Italy law textile,Legge n 55/2010 + DM 11 aprile 2017,Ministero Sviluppo Economico,Marchio Made in Italy se 2 fasi produzione su 4 in IT; tracciabilita filiera; sanzioni contraffazione,TO_REVIEW,MEDIUM,,,,,Importante per export textile italien
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,IT,Italy,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,Ley de Residuos y Suelos Contaminados,Ley 7/2022,MITECO / CCAA,REP textile inclus liste produits SCRAP; obligations producteurs >2025; recolection separee dal 2025,TO_REVIEW,CRITICAL,,,,,Texto base REP textile ES; cahier des charges en preparation
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,Real Decreto 928/1987 etiquetado composicion textil,Real Decreto 928/1987 modifie,Ministerio Industria / Comunidades Autonomas,Etiquetage composition en espagnol; transposicion 1007/2011; tolerancia 3 percent,TO_REVIEW,CRITICAL,,,,,Norme historique adaptee aux reglements UE successifs
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,Ley General Consumidores y Usuarios,Real Decreto Legislativo 1/2007,AECC / CCAA,Protection consommateur etiquetage; informations precontractuelles; sanctions jusqu a 1M EUR,TO_REVIEW,HIGH,,,,,AECC competente pour greenwashing
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,Estrategia espanola economia circular,Estrategia Espana Circular 2030,MITECO,Plan d action national circulaire incluant textile; jalons reduction 30% par capita en 2030,TO_REVIEW,MEDIUM,,,,,Vision strategique mais non juridiquement contraignante
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,ES,Spain,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,UPV textiel — extended producer responsibility,Besluit uitgebreide producentenverantwoordelijkheid textiel,ILT / Ministerie IenW,REP textile NL depuis 1 juillet 2023; objectifs 50% reuse/recyclage 2025; Stichting UPV Textiel,TO_REVIEW,CRITICAL,,,,,Pioneer EU avec FR; objectifs ambitieux
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,Warenwet — labelling consumer products,Warenwetbesluit textielproducten,NVWA,Etiquetage composition fibreuse en neerlandais; transposition NL Reg 1007/2011,TO_REVIEW,CRITICAL,,,,,NVWA tres actif sur controles textile importes
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,Wet Internationaal Maatschappelijk Verantwoord Ondernemen (IMVO),Proposal IMVO Wet 2024,ACM / SER,Loi due diligence en preparation; aligned with CSDDD; secteur textile pilote,TO_REVIEW,HIGH,,,,,Adoption finale 2025; couverture secteur textile prioritaire
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,Agreement on Sustainable Garments and Textile (AGT),Multi-stakeholder agreement 2016-2021 + successor,SER Sociaal-Economische Raad,Accord volontaire de filiere textile NL; succede par Internationale RBC Convenant 2022,TO_REVIEW,MEDIUM,,,,,Plus de 70 entreprises signataires
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,NL,Netherlands,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,VLAREMA — Flemish materials decree textile,VLAREMA 8 (Vlaams reglement),OVAM,REP textile FL en cours d implementation; obligations producteurs depuis 2024; cadre regional,TO_REVIEW,HIGH,,,,,BE: competence regionale; FL le plus avance
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,Code de droit economique livre VI,CDE Livre VI + AR etiquetage,SPF Economie,Etiquetage composition en FR NL DE; transposition 1007/2011; sanctions jusqu a 80k EUR,TO_REVIEW,CRITICAL,,,,,Trilinguisme etiquetage obligatoire en BE
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,Devoir de vigilance — proposition de loi,Proposition de loi 55K0606 (en discussion),Parlement federal,Projet de loi devoir de vigilance secteur textile inclus; aligne sur CSDDD,TO_REVIEW,MEDIUM,,,,,En navette parlementaire fin 2025
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,BE,Belgium,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,Loi du 21 mars 2012 sur la gestion des dechets textile,Loi 21 mars 2012 amendee 2022,Ministere Environnement / ITM,Cadre LU dechets; transposition WFD progressive textile,TO_REVIEW,HIGH,,,,,LU transposition WFD textile
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,LU,Luxembourg,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,Bundes-Abfallwirtschaftsgesetz textile,AWG 2002 idF Novelle 2023,BMK,Collecte separee textile depuis 2025; transposition WFD; obligations communes,TO_REVIEW,HIGH,,,,,AT en ligne avec WFD UE
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,Textilkennzeichnungsverordnung AT,BGBl II Nr 116/2012,BMSGPK / Bezirksverwaltung,Etiquetage composition en allemand; transposition Reg 1007/2011,TO_REVIEW,CRITICAL,,,,,Application 1007/2011 en Autriche
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,AT,Austria,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,Waste Action Plan for a Circular Economy textile,WAP 2020-2025 + EPA framework,EPA / DECC,Plan dechets circulaire IE incluant textile; preparation REP,TO_REVIEW,HIGH,,,,,IE prepare REP textile
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,Sale of Goods and Supply of Services Act,SGSSA 1980 + EU 1007 transposition,CCPC,Etiquetage textile en anglais; transposition 1007/2011,TO_REVIEW,CRITICAL,,,,,Anglais obligatoire en IE
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,National consumer protection law textile,National consumer protection statute + regulations,National consumer protection authority,Cadre general consommation national appliquant aux textiles importes et locaux,TO_REVIEW,MEDIUM,,,,,Cadre national general
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,National customs textile import requirements,National customs code + import declarations,National customs authority,Declaration douaniere import textile; HS Code 6109 6110 etc; droits douanes; tarifs preferentiels FTA,TO_REVIEW,HIGH,,,,,Cadre douanier national
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,National packaging waste regulation textile,National packaging regulation,National environmental authority,Cadre national emballages produits textiles,TO_REVIEW,MEDIUM,,,,,Packaging national
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,National advertising and marketing law textile,National advertising standards + greenwashing controls,National advertising authority,Cadre national publicite textile incl greenwashing,TO_REVIEW,MEDIUM,,,,,Pub national textile
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,National product liability framework,National product liability statute,National judiciary + consumer authority,Cadre product liability national textile,TO_REVIEW,MEDIUM,,,,,Product liability
9,Legging sport synthetique,Textile + PFAS,IE,Ireland,Europe,National data privacy applicable e-commerce textile,National data privacy law (GDPR-style),National DPA,Cadre privacy textile e-com,TO_REVIEW,MEDIUM,,,,,Privacy textile e-com
9,Legging sport synthetique,Textile + PFAS,PT,Portugal,Europe,Decreto-Lei n 102-D/2020 — regime SIGRE,Decreto-Lei 102-D/2020,APA,Cadre REP textile PT en preparation; consultations sectorielles 2024-2025,TO_REVIEW,HIGH,,,,,PT en developpement REP textile
