product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Labelling/Packaging — Article 54-69 Directive 2001/83,Directive 2001/83/EC Title V,National CAs,Notice patient (PL) en langue MS; QRD template; étiquetage tactile/Braille (Art 56a); SmPC harmonisé,TO_REVIEW,CRITICAL,,,,,OTC = info patient adaptée; pictogrammes; mises en garde lisibles
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Patient Information Leaflet (PIL) testing,Guideline on Readability of Labelling and PIL CHMP/EWP/2007,EMA CHMP,Tests utilisateurs PIL; readability; minimum 90% bon usage; obligatoire pour nouvelle MA,TO_REVIEW,HIGH,,,,,OTC requiert tests readability poussés vu auto-médication
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Switch Rx-to-OTC,Notice to Applicants Vol 2C + EMA Reflection Paper,National CAs / EMA,Switch prescription → OTC : dossier safety record; durée commercialisation min 5 ans; restriction posologie/durée,TO_REVIEW,HIGH,,,,,Switch Rx→OTC évalué cas par cas; précédent même substance accélère
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Cosmetic vs Medicinal borderline,Borderline Manual + Directive 2001/83 Art 1(2),European Commission / national CAs,Distinction OTC vs cosmétique vs food supplement (présentation/fonction); revendications thérapeutiques = medicinal,TO_REVIEW,HIGH,,,,,"Critique pour produits frontière (creams, mouthwashes)"
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Excipients labelling,EMEA/CHMP/302620/2017 + Annex Excipients Guideline,EMA / national CAs,"Excipients à effet notoire (e.g. lactose, parabens, sodium); étiquetage spécifique notice",TO_REVIEW,MEDIUM,,,,,"Liste mise à jour 2017; lactose, alcool, allergènes mentionnés"
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Quality of herbal medicinal products,Directive 2004/24/EC + HMPC monographs,EMA HMPC + national CAs,Médicaments traditionnels à base de plantes; registration simplifiée si usage 30 ans (15 en EU),TO_REVIEW,MEDIUM,,,,,OTC phyto = ~25% du marché; monographs HMPC progressives
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,IRIS portal — orphan & paediatric procedures,EMA IRIS Platform,EMA,"Plateforme soumission scientifique advice, PIP, orphan, ITF",TO_REVIEW,LOW,,,,,Procédures pré-MA via IRIS depuis 2020
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Brexit Northern Ireland Protocol,EU-UK Withdrawal Agreement + NI Protocol,EMA / MHRA,OTC vendus en NI suivent EU rules (FMD inclus) sauf adaptation Windsor Framework,TO_REVIEW,HIGH,,,,,Spécifique NI; UK GB = MHRA propre
13,OTC Pharmaceuticals,Medicines OTC,EU,European Union,Europe,Environmental Risk Assessment,EMEA/CHMP/SWP/4447/00,EMA CHMP,Évaluation impact environnemental API rejetés; obligatoire MA depuis 2006,TO_REVIEW,MEDIUM,,,,,"OTC à fort volume (antibactériens, AINS) ERA scrutée"
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Code de la santé publique - Cinquième partie : Produits de santé,Code de la santé publique - Articles L5121-1 et suiv.,ANSM (Agence nationale sécurité médicament),AMM nationale; classement listes I/II/hors-liste (OTC); pharmacovigilance,TO_REVIEW,CRITICAL,,,,,Pierre angulaire FR; ANSM autorité; OTC = hors-liste sauf exceptions
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Décret Médicaments à Prescription Médicale Facultative,Arrêté du 30 juin 2008 + listes ANSM,ANSM,Médicaments PMF (prescription médicale facultative) = OTC; libre choix en pharmacie; pas de remboursement,TO_REVIEW,CRITICAL,,,,,"Liste évolutive ANSM; ex: paracétamol, ibuprofène <400mg"
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Médication officinale - libre accès,Arrêté du 17 juillet 2009 (médicaments OTC en libre accès),ANSM / DGS,Médicaments en libre accès devant comptoir pharmacie; ~500 produits autorisés; pharmacien conseille,TO_REVIEW,HIGH,,,,,"Liste mise à jour ANSM; ex: paracétamol, certains AINS, anti-tussifs"
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Régime publicité médicaments grand public,Article L5122-6 CSP + R5122-9 + Charte ANSM,ANSM (visa GP) / ARPP,Visa GP obligatoire avant diffusion pub OTC TV/radio/presse/web; renouvelable 2 ans; mentions obligatoires,TO_REVIEW,CRITICAL,,,,,Visa ANSM préalable; charte 2014 visite délégués médicaux
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Pharmacien titulaire et propriété officine,Articles L5125-1 et suiv. CSP,Ordre national des pharmaciens / ARS,Monopole pharmacie OTC; pharmacien titulaire propriétaire; pas de chaîne sauf SEL,TO_REVIEW,CRITICAL,,,,,Vente OTC quasi-exclusive pharmacie; vente en ligne via pharmacie titulaire
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Vente en ligne médicaments OTC,Arrêté du 20 juin 2013 + décret 2012-1562,ARS / Ordre des pharmaciens,Autorisation préalable ARS pour site rattaché à officine physique; liste OTC limitée; logo EU obligatoire,TO_REVIEW,HIGH,,,,,Évolution post-arrêt Doc Morris CJUE; site doit être adossé officine FR
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Bonnes pratiques de fabrication (BPF FR),Décision ANSM relative aux BPF,ANSM / Inspection ANSM,BPF FR = transposition EU GMP; inspections périodiques; certificats GMP,TO_REVIEW,CRITICAL,,,,,Transposition stricte EudraLex Vol 4; inspections ANSM régulières
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Pharmacopée française,Pharmacopée française 11e édition,ANSM,Monographies FR complémentaires Ph. Eur. (ex: plantes médicinales traditionnelles); obligatoires,TO_REVIEW,HIGH,,,,,Ph. Fr. complète Ph. Eur. notamment phyto et homéo
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Médicaments homéopathiques,Article L5121-13 CSP + R5121-96 et suiv.,ANSM,Enregistrement simplifié homéo (pas d'indication thérapeutique); déremboursement 2021,TO_REVIEW,MEDIUM,,,,,Homéo OTC = part importante FR; déremboursement Sécu depuis 2021
13,OTC Pharmaceuticals,Medicines OTC,FR,France,Europe,Notification pharmacovigilance,BPF + GVP + Article R5121-150 CSP,ANSM (CRPV régionaux),Déclaration EI graves <15j; PSUR; QPPV en France; représentant local UE,TO_REVIEW,CRITICAL,,,,,CRPV (Centre Régional de Pharmacovigilance) maillage 31 centres
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Arzneimittelgesetz (AMG),Arzneimittelgesetz (AMG) - latest amendment 2024,BfArM (Bundesinstitut für Arzneimittel und Medizinprodukte),Loi pharmaceutique allemande; transposition Directive 2001/83; AMM nationale; pharmacovigilance,TO_REVIEW,CRITICAL,,,,,BfArM = autorité fédérale; PEI compétent vaccins/biologiques
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Arzneimittelverschreibungsverordnung (AMVV),AMVV - Verordnung über die Verschreibungspflicht,BfArM / Federal Ministry of Health,Liste prescription vs OTC; switch Rx-OTC via décret modificateur AMVV,TO_REVIEW,CRITICAL,,,,,AMVV §1 + Anlage 1 = liste prescription; OTC = non listés
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Apothekenpflicht — OTC en pharmacie obligatoire,AMG §43-44,Bundesapothekerkammer / Länder,OTC vente exclusive pharmacie (apothekenpflichtig); pas en supermarché ni drugstore,TO_REVIEW,CRITICAL,,,,,DE strict : Apothekenmonopol; quelques exceptions Freiverkäufliche
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Heilmittelwerbegesetz (HWG),Heilmittelwerbegesetz (HWG) 1994,Wettbewerbszentrale / national courts,Régime publicité produits santé; OTC pub grand public autorisée; mentions obligatoires (zu Risiken und Nebenwirkungen),TO_REVIEW,HIGH,,,,,"Fameuse mention ""consultez votre médecin/pharmacien"" obligatoire DE"
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Apothekengesetz,Apothekengesetz (ApoG),Länder Apothekerkammern,Propriété pharmacie : pharmacien diplômé uniquement; max 4 pharmacies par titulaire,TO_REVIEW,CRITICAL,,,,,Modèle Apothekergesetz; OTC distribution exclusive pharmacie
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Pharmazeutische Stoffe — Pharmaceutical substances list,Stoffliste BfArM,BfArM,Liste substances classifiées (prescription/OTC/médicinal/cosmétique),TO_REVIEW,HIGH,,,,,Stoffliste BfArM = référence borderline
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Versandhandel mit Arzneimitteln (vente à distance),AMG §11a + §43,BfArM / Länder,Vente à distance OTC autorisée via pharmacie agréée DE/UE; certaines restrictions Rx,TO_REVIEW,HIGH,,,,,DocMorris arrêt CJUE 2003 = libéralisation; e-pharmacy registre DE
13,OTC Pharmaceuticals,Medicines OTC,DE,Germany,Europe,Pharmacovigilance — Stufenplan,AMG §62-63 + Stufenplanverfahren,BfArM / PEI,Procédure Stufenplan en cas signal sécurité; arrêts ventes; modifications notice,TO_REVIEW,HIGH,,,,,Stufenplan = procédure escalade sécurité DE; rapide
13,OTC Pharmaceuticals,Medicines OTC,IT,Italy,Europe,Decreto Legislativo 219/2006 (Codice del medicinale),D.Lgs. 219/2006,AIFA (Agenzia Italiana del Farmaco),Code pharmaceutique IT; transposition Dir 2001/83; AMM nationale; OTC vs SOP vs Rx,TO_REVIEW,CRITICAL,,,,,AIFA autorité unique IT; classification : A/H/C/SOP/OTC
13,OTC Pharmaceuticals,Medicines OTC,IT,Italy,Europe,Classificazione OTC e SOP,D.Lgs. 219/2006 Art 96 + Determine AIFA,AIFA,"Distinction : OTC (libera vendita banco) vs SOP (senza obbligo prescrizione, conseil pharmacien); SOP non publicitable",TO_REVIEW,CRITICAL,,,,,Spécificité IT : SOP = OTC mais pas en libre accès et pas publicité
13,OTC Pharmaceuticals,Medicines OTC,IT,Italy,Europe,Liberalizzazione vendita farmaci OTC parafarmacie,Decreto Bersani (D.L. 223/2006),AIFA / Ministero Salute,"OTC vendables hors pharmacie (parafarmacie, supermarchés ""corner farmaceutico"") avec pharmacien présent",TO_REVIEW,HIGH,,,,,Décret Bersani 2006 = ouverture marché; supermarchés peuvent vendre OTC
13,OTC Pharmaceuticals,Medicines OTC,IT,Italy,Europe,Pubblicità medicinali grand public,D.Lgs. 219/2006 Art 113-119 + Linee Guida AIFA,AIFA / Ministero Salute,Autorisation préalable AIFA pour pub OTC; contrôle a priori; renouvelable; sanctions admin,TO_REVIEW,HIGH,,,,,Visa AIFA obligatoire ≠ FR ARPP volontaire
13,OTC Pharmaceuticals,Medicines OTC,IT,Italy,Europe,Farmacopea Ufficiale Italiana,F.U.I. XII edizione,AIFA / ISS,Pharmacopée IT complémentaire Ph. Eur.; monographies nationales,TO_REVIEW,MEDIUM,,,,,Édition XII en vigueur
13,OTC Pharmaceuticals,Medicines OTC,ES,Spain,Europe,Ley de Garantías y Uso Racional Medicamentos,RDL 1/2015 + Ley 29/2006,AEMPS (Agencia Española Medicamentos),Loi pharmaceutique ES; transposition Dir 2001/83; AMM; OTC = EFP (Especialidades farmacéuticas publicitarias),TO_REVIEW,CRITICAL,,,,,AEMPS autorité; OTC connus comme EFP
13,OTC Pharmaceuticals,Medicines OTC,ES,Spain,Europe,Real Decreto 1345/2007 (registration procedures),RD 1345/2007,AEMPS,Procédures AMM nationale ES; harmonisation EU; OTC simplifié si bibliographique,TO_REVIEW,CRITICAL,,,,,Mise en application réglementation EU au niveau ES
13,OTC Pharmaceuticals,Medicines OTC,ES,Spain,Europe,EFP — Especialidad farmacéutica publicitaria,Ley 29/2006 Art 30,AEMPS,Classification spécifique OTC en ES = EFP; pub grand public autorisée; vente pharmacie exclusive,TO_REVIEW,HIGH,,,,,EFP = équivalent OTC; vente exclusive farmacia
13,OTC Pharmaceuticals,Medicines OTC,ES,Spain,Europe,Real Decreto 1416/1994 (publicidad medicamentos),RD 1416/1994,AEMPS,Régime publicité; OTC peuvent être publicités; mentions obligatoires; pas de prescription pub,TO_REVIEW,HIGH,,,,,Cadre pub médicamenteuse ES
13,OTC Pharmaceuticals,Medicines OTC,ES,Spain,Europe,Real Farmacopea Española,RFE 6ª edición,AEMPS,Pharmacopée ES; complémentaire Ph. Eur.; monographies nationales,TO_REVIEW,MEDIUM,,,,,RFE 6e édition
13,OTC Pharmaceuticals,Medicines OTC,NL,Netherlands,Europe,Geneesmiddelenwet,Geneesmiddelenwet (Medicines Act NL),CBG-MEB (Medicines Evaluation Board),Loi médicaments NL; OTC = UR/UA classification; pharmacie + drugstore,TO_REVIEW,CRITICAL,,,,,NL libéralisé : OTC en drogisterij autorisé
13,OTC Pharmaceuticals,Medicines OTC,NL,Netherlands,Europe,Reclamebesluit Geneesmiddelen,Reclamebesluit Geneesmiddelen,CBG-MEB / KOAG-KAG,Régime pub médicaments; KOAG-KAG autorégulation; OTC pub autorisée,TO_REVIEW,HIGH,,,,,KOAG-KAG = body autorégulation pub OTC NL
13,OTC Pharmaceuticals,Medicines OTC,AT,Austria,Europe,Arzneimittelgesetz (Austria),Arzneimittelgesetz (AMG) Austria,BASG (Bundesamt für Sicherheit Gesundheitswesen),Loi médicaments AT; AMM nationale; OTC autorisés vente pharmacie,TO_REVIEW,CRITICAL,,,,,BASG/AGES = autorité AT médicaments
13,OTC Pharmaceuticals,Medicines OTC,BE,Belgium,Europe,Loi relative aux médicaments,Loi du 25 mars 1964 sur les médicaments + AR 14 décembre 2006,AFMPS (Agence fédérale des médicaments),Cadre BE; AMM; OTC = catégorie distincte; vente pharmacie exclusive,TO_REVIEW,CRITICAL,,,,,AFMPS = autorité unique BE
13,OTC Pharmaceuticals,Medicines OTC,BE,Belgium,Europe,AR Publicité médicaments,Arrêté Royal du 7 avril 1995,AFMPS,Régime pub; pré-validation OTC; mentions obligatoires; sanctions,TO_REVIEW,HIGH,,,,,Pub OTC contrôle a priori
13,OTC Pharmaceuticals,Medicines OTC,PT,Portugal,Europe,Estatuto do Medicamento,Decreto-Lei 176/2006,INFARMED,Statut médicament PT; AMM; OTC = MNSRM (Medicamento Não Sujeito a Receita Médica),TO_REVIEW,CRITICAL,,,,,INFARMED = autorité PT; MNSRM = OTC
13,OTC Pharmaceuticals,Medicines OTC,PT,Portugal,Europe,Despacho Publicidade Medicamentos,Decreto-Lei 176/2006 + Despachos INFARMED,INFARMED,Pub MNSRM autorisée grand public; pré-autorisation INFARMED,TO_REVIEW,HIGH,,,,,Visa INFARMED requis pour pub OTC
13,OTC Pharmaceuticals,Medicines OTC,GR,Greece,Europe,Greek Pharmaceutical Law,Joint Ministerial Decision DYG3a/32221/2013,EOF (National Organization for Medicines),Loi pharmaceutique GR; AMM; OTC distinction,TO_REVIEW,CRITICAL,,,,,EOF = autorité GR
13,OTC Pharmaceuticals,Medicines OTC,IE,Ireland,Europe,Medicinal Products Regulations,SI 540/2007 + Health Products Regulatory Authority Act,HPRA (Health Products Regulatory Authority),Cadre IE; AMM; OTC pharmacy-only and general sale lists,TO_REVIEW,CRITICAL,,,,,HPRA depuis 2014 (ex-IMB)
13,OTC Pharmaceuticals,Medicines OTC,FI,Finland,Europe,Lääkelaki (Medicines Act Finland),Lääkelaki 395/1987 (as amended),Fimea (Finnish Medicines Agency),Loi médicaments FI; AMM; OTC catégorie; vente pharmacie monopole,TO_REVIEW,CRITICAL,,,,,Fimea = autorité FI; pharmacie monopole strict
13,OTC Pharmaceuticals,Medicines OTC,SE,Sweden,Europe,Läkemedelslagen,Läkemedelslagen 2015:315,Läkemedelsverket (Swedish MPA),Loi médicaments SE; AMM; OTC catégorie; depuis 2009 libéralisation : OTC en supermarchés autorisés,TO_REVIEW,CRITICAL,,,,,SE = libéralisation Apoteket monopoly 2009; OTC en supermarchés
13,OTC Pharmaceuticals,Medicines OTC,DK,Denmark,Europe,Lægemiddelloven,Lægemiddelloven (Medicines Act Denmark),Lægemiddelstyrelsen (Danish Medicines Agency),Loi médicaments DK; AMM; OTC HF/HX/HV classifications,TO_REVIEW,CRITICAL,,,,,"DK : H-class system, OTC=HF/HX"
13,OTC Pharmaceuticals,Medicines OTC,NO,Norway,Europe,Lov om legemidler,Legemiddelloven LOV-1992-12-04-132,Statens Legemiddelverk (Norwegian Medicines Agency),Loi médicaments NO (EEA); AMM; OTC en pharmacie + LUA (Liste utvalgte apotekvarer) supermarché,TO_REVIEW,CRITICAL,,,,,NO EEA member; LUA = OTC supermarché autorisés
13,OTC Pharmaceuticals,Medicines OTC,CH,Switzerland,Europe,Loi sur les produits thérapeutiques (LPTh),LPTh RS 812.21,Swissmedic,Loi suisse médicaments; AMM Swissmedic; OTC = catégorie C/D/E (E = libre accès supermarché),TO_REVIEW,CRITICAL,,,,,CH : 5 catégories A-E; OTC = C (pharmacie) D (drogerie) E (libre)
13,OTC Pharmaceuticals,Medicines OTC,CH,Switzerland,Europe,Ordonnance sur les médicaments (OMéd),OMéd RS 812.212.21,Swissmedic,Réglementation détaillée; classes de remise; étiquetage; pharmacovigilance,TO_REVIEW,CRITICAL,,,,,OMéd détaille les classes de dispensation OTC
13,OTC Pharmaceuticals,Medicines OTC,PL,Poland,Europe,Prawo farmaceutyczne,Prawo farmaceutyczne (Pharmaceutical Law) Dz.U. 2001 nr 126,URPL (Office for Registration of Medicinal Products),Loi pharma PL; AMM; OTC catégorie; vente pharmacie + magasins selon liste,TO_REVIEW,CRITICAL,,,,,URPL = autorité PL
13,OTC Pharmaceuticals,Medicines OTC,CZ,Czech Republic,Europe,Zákon o léčivech,Zákon č. 378/2007 Sb. o léčivech,SÚKL (State Institute for Drug Control),Loi médicaments CZ; AMM; OTC liste catégorisée,TO_REVIEW,CRITICAL,,,,,SÚKL = autorité CZ
13,OTC Pharmaceuticals,Medicines OTC,HU,Hungary,Europe,Hungarian Medicines Act,Act XCV of 2005 + 52/2005 EszCsM Decree,OGYÉI (National Institute of Pharmacy and Nutrition),Loi médicaments HU; AMM; OTC distinction,TO_REVIEW,CRITICAL,,,,,OGYÉI = autorité HU
13,OTC Pharmaceuticals,Medicines OTC,RO,Romania,Europe,Legea Medicamentului,Legea 95/2006 Titlul XVIII,ANMDM (National Agency for Medicines),Loi médicaments RO; AMM; OTC catégorie,TO_REVIEW,CRITICAL,,,,,ANMDM = autorité RO
13,OTC Pharmaceuticals,Medicines OTC,BG,Bulgaria,Europe,Medicinal Products in Human Medicine Act,BG Medicines Act 2007 (SG 31/2007),BDA (Bulgarian Drug Agency),Loi médicaments BG; AMM; OTC distinction,TO_REVIEW,HIGH,,,,,BDA = autorité BG
13,OTC Pharmaceuticals,Medicines OTC,HR,Croatia,Europe,Zakon o lijekovima,Zakon o lijekovima NN 76/2013,HALMED (Agency for Medicinal Products),Loi médicaments HR; AMM; OTC,TO_REVIEW,HIGH,,,,,HALMED = autorité HR
13,OTC Pharmaceuticals,Medicines OTC,CY,Cyprus,Europe,Pharmaceutical Services Law,Pharmaceutical Services Law of 1979 (as amended),Pharmaceutical Services CY MoH,Loi médicaments CY; AMM; OTC,TO_REVIEW,HIGH,,,,,Cyprus Pharmaceutical Services
13,OTC Pharmaceuticals,Medicines OTC,EE,Estonia,Europe,Ravimiseadus,Ravimiseadus (Medicines Act Estonia),Ravimiamet (State Agency of Medicines),Loi médicaments EE; AMM; OTC,TO_REVIEW,HIGH,,,,,Ravimiamet = autorité EE
13,OTC Pharmaceuticals,Medicines OTC,LV,Latvia,Europe,Pharmaceutical Law Latvia,Farmācijas likums,ZVA (State Agency of Medicines),Loi médicaments LV; AMM; OTC,TO_REVIEW,HIGH,,,,,ZVA = autorité LV
13,OTC Pharmaceuticals,Medicines OTC,LT,Lithuania,Europe,Pharmaceutical Law Lithuania,Republic of Lithuania Law on Pharmacy,VVKT (State Medicines Control Agency),Loi médicaments LT; AMM; OTC,TO_REVIEW,HIGH,,,,,VVKT = autorité LT
13,OTC Pharmaceuticals,Medicines OTC,LU,Luxembourg,Europe,Loi du 25 novembre 1982 sur les médicaments,Loi du 25 novembre 1982,Ministère de la Santé / Division de la Pharmacie,Loi médicaments LU; AMM nationale; OTC,TO_REVIEW,MEDIUM,,,,,Petit marché; reconnait largement AMM EU
13,OTC Pharmaceuticals,Medicines OTC,MT,Malta,Europe,Medicines Act Malta,Medicines Act (Cap 458),Malta Medicines Authority,Loi médicaments MT; AMM; OTC,TO_REVIEW,MEDIUM,,,,,MMA = autorité MT
13,OTC Pharmaceuticals,Medicines OTC,SK,Slovakia,Europe,Zákon o liekoch a zdravotníckych pomôckach,Zákon č. 362/2011 Z.z.,ŠÚKL (State Institute for Drug Control),Loi médicaments SK; AMM; OTC,TO_REVIEW,HIGH,,,,,ŠÚKL = autorité SK
13,OTC Pharmaceuticals,Medicines OTC,SI,Slovenia,Europe,Zakon o zdravilih,Zakon o zdravilih ZZdr-2 Uradni list RS,JAZMP (Agency for Medicinal Products and Medical Devices),Loi médicaments SI; AMM; OTC,TO_REVIEW,HIGH,,,,,JAZMP = autorité SI
13,OTC Pharmaceuticals,Medicines OTC,IS,Iceland,Europe,Lyfjalög,Lyfjalög nr 100/2020 (Medicines Act Iceland),Lyfjastofnun (Icelandic Medicines Agency),Loi médicaments IS (EEA); AMM; OTC,TO_REVIEW,MEDIUM,,,,,IMA = autorité IS; EEA member
13,OTC Pharmaceuticals,Medicines OTC,LI,Liechtenstein,Europe,Heilmittelgesetz Liechtenstein,Heilmittelgesetz LR 812.101,Liechtenstein OFG (Amt für Gesundheit),Loi médicaments LI; reconnait Swissmedic via accord; OTC,TO_REVIEW,MEDIUM,,,,,LI reconnaît AMM Swissmedic
13,OTC Pharmaceuticals,Medicines OTC,GB,United Kingdom,Europe,Human Medicines Regulations 2012,SI 2012/1916 Human Medicines Regulations,MHRA (Medicines and Healthcare products Regulatory Agency),Cadre UK post-Brexit; MA UK; classifications GSL/P/POM (OTC = GSL/P),TO_REVIEW,CRITICAL,,,,,MHRA autonome post-Brexit; reconnaît EU decisions sous EU-UK alignment
13,OTC Pharmaceuticals,Medicines OTC,GB,United Kingdom,Europe,Medicines Act 1968,Medicines Act 1968,MHRA,Loi fondatrice UK; complète HMR 2012,TO_REVIEW,CRITICAL,,,,,Toujours en vigueur en parallèle HMR 2012
13,OTC Pharmaceuticals,Medicines OTC,GB,United Kingdom,Europe,GSL (General Sales List),HMR 2012 Sch 17 + GSL Order,MHRA,Classification OTC libre vente : supermarché/petite surface OK; ex: paracétamol pack <16,TO_REVIEW,CRITICAL,,,,,GSL = libre vente; P = pharmacie obligatoire
13,OTC Pharmaceuticals,Medicines OTC,GB,United Kingdom,Europe,Pharmacy-only medicines (P),HMR 2012 + MHRA classifications,MHRA / GPhC,"OTC pharmacie obligatoire (conseil pharmacien); ex: codéine, sumatriptan OTC",TO_REVIEW,CRITICAL,,,,,P = catégorie médiane UK; supervision pharmacien
13,OTC Pharmaceuticals,Medicines OTC,GB,United Kingdom,Europe,Blue Guide — Advertising and Promotion of Medicines,MHRA Blue Guide 2014 + Code of Practice,MHRA / PMCPA / PAGB,Régime pub OTC; PAGB self-regulation; PMCPA pour prescription; visa préalable optionnel,TO_REVIEW,HIGH,,,,,PAGB = body autorégulation OTC UK
13,OTC Pharmaceuticals,Medicines OTC,GB,United Kingdom,Europe,"Falsified Medicines Directive (UK retained, GB)",HMR 2012 amendments (retained EU law post-Brexit),MHRA,GB n'applique plus EU FMD depuis 1 jan 2021; NI continue FMD via NI Protocol,TO_REVIEW,HIGH,,,,,Divergence post-Brexit; GB séparé NI
