product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,RED national transposition,Directive 2014/53/EU + national transposition,Spain NRA,Wi-Fi/BT radio module conformity; type examination if Annex IV,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,CRA enforcement,Regulation (EU) 2024/2847,Spain CSIRT + MSA,National CSIRT receives 24h vulnerability notifications,TO_REVIEW,CRITICAL,,,,,Applies from 11 December 2027
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,GDPR national DPA,Regulation (EU) 2016/679,Spain DPA,National DPA supervises home camera/mapping data,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,WEEE national producer register,Directive 2012/19/EU + national WEEE law,Spain WEEE register,Producer registration; EPR fees; reporting obligations,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,Batteries Reg national CA,Regulation (EU) 2023/1542,Spain CA,Carbon footprint; replaceability; battery passport,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,RoHS national MSA,Directive 2011/65/EU + national,Spain MSA,Restriction of hazardous substances; CE; technical file,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,REACH national CA,Regulation (EC) 1907/2006,Spain CA,SVHC notification SCIP; SDS,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,GPSR national MSA,Regulation (EU) 2023/988,Spain MSA,General Product Safety; Safety Gate; recalls,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,AI Act national authority,Regulation (EU) 2024/1689,Spain AI authority + DPA,AI Act notification + market surveillance; mostly minimal risk for vacuum,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,ESPR national authority,Regulation (EU) 2024/1781,Spain ESPR authority,Digital Product Passport; ecodesign requirements for vacuum cleaners,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,ES,Spain,Europe,Data Act national CA,Regulation (EU) 2023/2854,Spain CA,User right to access IoT data; data sharing FRAND,TO_REVIEW,HIGH,,,,,Applies from 12 September 2025
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,EU Machinery Regulation (applicable nationally),Regulation (EU) 2023/1230,Netherlands MSA,Directly applicable; replaces Directive 2006/42/EC; CE marking; harmonized standards EN 60335-2-2,TO_REVIEW,CRITICAL,,,,,Applies from 14 January 2027 in Netherlands
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,LVD national transposition,Directive 2014/35/EU + national transposition,Netherlands authority,CE marking + safety standards EN 60335-1; national language user manual,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,EMC national transposition,Directive 2014/30/EU + national transposition,Netherlands authority + NRA,CE + EMC compliance EN 55014,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,RED national transposition,Directive 2014/53/EU + national transposition,Netherlands NRA,Wi-Fi/BT radio module conformity; type examination if Annex IV,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,CRA enforcement,Regulation (EU) 2024/2847,Netherlands CSIRT + MSA,National CSIRT receives 24h vulnerability notifications,TO_REVIEW,CRITICAL,,,,,Applies from 11 December 2027
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,GDPR national DPA,Regulation (EU) 2016/679,Netherlands DPA,National DPA supervises home camera/mapping data,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,WEEE national producer register,Directive 2012/19/EU + national WEEE law,Netherlands WEEE register,Producer registration; EPR fees; reporting obligations,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,Batteries Reg national CA,Regulation (EU) 2023/1542,Netherlands CA,Carbon footprint; replaceability; battery passport,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,RoHS national MSA,Directive 2011/65/EU + national,Netherlands MSA,Restriction of hazardous substances; CE; technical file,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,REACH national CA,Regulation (EC) 1907/2006,Netherlands CA,SVHC notification SCIP; SDS,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,GPSR national MSA,Regulation (EU) 2023/988,Netherlands MSA,General Product Safety; Safety Gate; recalls,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,AI Act national authority,Regulation (EU) 2024/1689,Netherlands AI authority + DPA,AI Act notification + market surveillance; mostly minimal risk for vacuum,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,ESPR national authority,Regulation (EU) 2024/1781,Netherlands ESPR authority,Digital Product Passport; ecodesign requirements for vacuum cleaners,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,NL,Netherlands,Europe,Data Act national CA,Regulation (EU) 2023/2854,Netherlands CA,User right to access IoT data; data sharing FRAND,TO_REVIEW,HIGH,,,,,Applies from 12 September 2025
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,EU Machinery Regulation (applicable nationally),Regulation (EU) 2023/1230,Austria MSA,Directly applicable; replaces Directive 2006/42/EC; CE marking; harmonized standards EN 60335-2-2,TO_REVIEW,CRITICAL,,,,,Applies from 14 January 2027 in Austria
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,LVD national transposition,Directive 2014/35/EU + national transposition,Austria authority,CE marking + safety standards EN 60335-1; national language user manual,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,EMC national transposition,Directive 2014/30/EU + national transposition,Austria authority + NRA,CE + EMC compliance EN 55014,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,RED national transposition,Directive 2014/53/EU + national transposition,Austria NRA,Wi-Fi/BT radio module conformity; type examination if Annex IV,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,CRA enforcement,Regulation (EU) 2024/2847,Austria CSIRT + MSA,National CSIRT receives 24h vulnerability notifications,TO_REVIEW,CRITICAL,,,,,Applies from 11 December 2027
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,GDPR national DPA,Regulation (EU) 2016/679,Austria DPA,National DPA supervises home camera/mapping data,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,WEEE national producer register,Directive 2012/19/EU + national WEEE law,Austria WEEE register,Producer registration; EPR fees; reporting obligations,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,Batteries Reg national CA,Regulation (EU) 2023/1542,Austria CA,Carbon footprint; replaceability; battery passport,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,RoHS national MSA,Directive 2011/65/EU + national,Austria MSA,Restriction of hazardous substances; CE; technical file,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,REACH national CA,Regulation (EC) 1907/2006,Austria CA,SVHC notification SCIP; SDS,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,GPSR national MSA,Regulation (EU) 2023/988,Austria MSA,General Product Safety; Safety Gate; recalls,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,AI Act national authority,Regulation (EU) 2024/1689,Austria AI authority + DPA,AI Act notification + market surveillance; mostly minimal risk for vacuum,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,ESPR national authority,Regulation (EU) 2024/1781,Austria ESPR authority,Digital Product Passport; ecodesign requirements for vacuum cleaners,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,AT,Austria,Europe,Data Act national CA,Regulation (EU) 2023/2854,Austria CA,User right to access IoT data; data sharing FRAND,TO_REVIEW,HIGH,,,,,Applies from 12 September 2025
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,EU Machinery Regulation (applicable nationally),Regulation (EU) 2023/1230,Belgium MSA,Directly applicable; replaces Directive 2006/42/EC; CE marking; harmonized standards EN 60335-2-2,TO_REVIEW,CRITICAL,,,,,Applies from 14 January 2027 in Belgium
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,LVD national transposition,Directive 2014/35/EU + national transposition,Belgium authority,CE marking + safety standards EN 60335-1; national language user manual,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,EMC national transposition,Directive 2014/30/EU + national transposition,Belgium authority + NRA,CE + EMC compliance EN 55014,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,RED national transposition,Directive 2014/53/EU + national transposition,Belgium NRA,Wi-Fi/BT radio module conformity; type examination if Annex IV,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,CRA enforcement,Regulation (EU) 2024/2847,Belgium CSIRT + MSA,National CSIRT receives 24h vulnerability notifications,TO_REVIEW,CRITICAL,,,,,Applies from 11 December 2027
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,GDPR national DPA,Regulation (EU) 2016/679,Belgium DPA,National DPA supervises home camera/mapping data,TO_REVIEW,CRITICAL,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,WEEE national producer register,Directive 2012/19/EU + national WEEE law,Belgium WEEE register,Producer registration; EPR fees; reporting obligations,TO_REVIEW,HIGH,,,,,
17,Robot aspirateur connecté,Machinery + IoT + AI Act,BE,Belgium,Europe,Batteries Reg national CA,Regulation (EU) 2023/1542,Belgium CA,Carbon footprint; replaceability; battery passport,TO_REVIEW,HIGH,,,,,
