product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
19,Peinture déco intérieure,VOC + REACH SVHC,ES,Spain,Europe,Real Decreto limitación de COV en pinturas,RD 227/2006,Ministerio para la Transición Ecológica (MITECO),Transposition Directive 2004/42/EC; limites COV phase II; étiquetage teneur COV,TO_REVIEW,HIGH,,,,,"Espagne a transposé fidèlement la directive EU; contrôles via MITECO et CC.AA."
19,Peinture déco intérieure,VOC + REACH SVHC,NL,Netherlands,Europe,Besluit organische oplosmiddelen en verven,Besluit organische oplosmiddelen verf voor professioneel gebruik (2000 & amdt),RIVM / Inspectie L&T,Limites d'émission solvants organiques; obligations substitution; contrôles inspections,TO_REVIEW,HIGH,,,,,"Réglementation néerlandaise pro-active sur solvants; complète la directive EU 2004/42"
19,Peinture déco intérieure,VOC + REACH SVHC,GB,United Kingdom,Europe,UK Paints Directive (retained EU law),UK Paints Directive (retained) SI 2012/1715 as amended post-Brexit,Environment Agency / OPSS,Limites COV équivalentes Directive 2004/42/EC; étiquetage en anglais; conformité post-Brexit,TO_REVIEW,CRITICAL,,,,,"UK a retenu la directive EU via retained EU law post-Brexit; UK REACH parallèle à EU REACH mais liste substances diverge"
19,Peinture déco intérieure,VOC + REACH SVHC,GB,United Kingdom,Europe,UK REACH,UK REACH (Retained EU Law REACH SI 2019/758 as amended),HSE (Health and Safety Executive),Enregistrement substances >1t/an; restrictions analogues EU REACH Annex XVII; SVHC UK,TO_REVIEW,CRITICAL,,,,,"Depuis jan 2021 UK REACH indépendant; substances UK SVHC peuvent diverger de EU Candidate List"
19,Peinture déco intérieure,VOC + REACH SVHC,GB,United Kingdom,Europe,UK CLP,UK CLP (Retained EU Law CLP Regulation 2008/1272 as amended for GB),HSE,Classification étiquetage emballage chimiques; conformité avec GHS au Royaume-Uni,TO_REVIEW,CRITICAL,,,,,"Labels peintures UK doivent respecter UK CLP séparément de EU CLP depuis 2021"
19,Peinture déco intérieure,VOC + REACH SVHC,CH,Switzerland,Europe,Ordonnance sur les produits chimiques (ChemO),SR 813.11 + Annexe 1 (substances interdites/limitées),OFSP / OFEV / Seco,Alignement dynamique sur EU REACH/CLP via MRA bilatéral; restriction COV peintures parallèle à Directive 2004/42; SDS obligatoire,TO_REVIEW,CRITICAL,,,,,"Suisse aligne régulièrement son droit chimique sur EU; divergences possibles sur biocides (LPBio)"
19,Peinture déco intérieure,VOC + REACH SVHC,CH,Switzerland,Europe,Ordonnance sur la protection de l'air (OPair),SR 814.318.142.1,OFEV,Limites émissions COV solvants organiques en Suisse; valeurs COV plus strictes qu'EU dans certaines catégories,TO_REVIEW,HIGH,,,,,"Suisse peut avoir des valeurs limites COV plus restrictives que EU 2004/42 pour certaines catégories"
19,Peinture déco intérieure,VOC + REACH SVHC,NO,Norway,Europe,Norwegian VOC Regulation for paints,Produktforskriften Chapter 3 (transposing Directive 2004/42/EC),Miljødirektoratet,Limites COV peintures; étiquetage obligatoire; conformité EEA,TO_REVIEW,HIGH,,,,,"Norvège membre EEA; applique transposition équivalente à la directive EU via espace économique européen"
19,Peinture déco intérieure,VOC + REACH SVHC,NO,Norway,Europe,Norwegian REACH (EEA-REACH),EEA Agreement Annex II chapter 15,Miljødirektoratet / Klima- og forurensningsdirektoratet,Application REACH/CLP via accord EEA; restrictions substances; SVHC notification,TO_REVIEW,HIGH,,,,,"REACH s'applique en Norvège via l'accord EEA; ECHA autorité compétente pour enregistrements"
19,Peinture déco intérieure,VOC + REACH SVHC,RU,Russia,Europe,Technical Regulation EAEU on safety of paints and coatings,TR TS 030/2012,Rosstandart / FSTEC,Déclaration de conformité obligatoire; limites substances dangereuses; exigences étiquetage; tests acccrédités EAEU,TO_REVIEW,CRITICAL,,,,,"Obligatoire pour mise sur marché Russie; certification par organisme accrédité; liste substances harmonisée EAEU"
19,Peinture déco intérieure,VOC + REACH SVHC,EAEU,EAEU,Europe,Technical Regulation EAEU on safety of paints and coatings,TR TS 030/2012,Commission économique eurasiatique / Rosstandart,Certification EAC obligatoire; limites métaux lourds et substances toxiques; étiquetage en langues EAEU; test labs accrédités,TO_REVIEW,CRITICAL,,,,,"Couvre Russie + Kazakhstan + Biélorussie + Arménie + Kirghizistan; marquage EAC requis sur emballage"
19,Peinture déco intérieure,VOC + REACH SVHC,TR,Turkey,Europe,Boya ve Cila Yönetmeliği (Paint and Varnish Regulation),Çevre ve Şehircilik Bakanlığı Tebliği (transposing 2004/42/EC),Çevre ve Şehircilik Bakanlığı,Limites COV équivalentes EU Directive 2004/42; étiquetage en turc; harmonisation avec UE dans cadre douanes,TO_REVIEW,HIGH,,,,,"Turquie align sur réglementation EU via union douanière; application par le ministère de l'Environnement"
19,Peinture déco intérieure,VOC + REACH SVHC,UA,Ukraine,Europe,State Sanitary Norms for paint and varnish materials,DSanPiN 2.2.7.029-99 + DSTU 4219,State Service of Ukraine for Food Safety (FSQS),Normes sanitaires peintures; limites substances dangereuses; obligations marquage en ukrainien,TO_REVIEW,MEDIUM,,,,,"Réglementation en transition post-2022; approximation des normes EU dans cadre accord d'association; certification UKRSEPRO"
19,Peinture déco intérieure,VOC + REACH SVHC,US,United States,Americas,EPA Architectural Coatings Rule - AIM Rule,40 CFR Part 59 Subpart D (National Volatile Organic Compound Emission Standards),US EPA,Limites COV g/L par catégorie (murs intérieurs flat ≤50 g/L; non-flat ≤150 g/L); non-compliant product cannot be sold; date compliance,TO_REVIEW,CRITICAL,,,,,"Règle fédérale US; plus stricte pour certaines catégories depuis 1998 / amdt 2008; Etats peuvent aller plus loin (CARB)"
19,Peinture déco intérieure,VOC + REACH SVHC,US,United States,Americas,TSCA - Toxic Substances Control Act Section 6,15 U.S.C. §2605 (TSCA Section 6),US EPA,"Restrictions sur substances chimiques dans peintures (plomb, chrome VI); exigences reporting; obligations inventaire TSCA",TO_REVIEW,HIGH,,,,,"EPA peut réglementer substances dans peintures via TSCA Section 6; solvants aromatiques sous surveillance"
19,Peinture déco intérieure,VOC + REACH SVHC,US,United States,Americas,CPSC Lead Paint Ban,16 CFR Part 1303,Consumer Product Safety Commission (CPSC),Interdiction plomb >90 ppm (0.009%) dans peintures résidentielles; tests obligatoires; certification tierce partie,TO_REVIEW,CRITICAL,,,,,"Loi Consumer Product Safety Improvement Act 2008 (CPSIA); seuil réduit de 600 à 90 ppm en 2011; contrôles aléatoires CPSC"
19,Peinture déco intérieure,VOC + REACH SVHC,US,United States,Americas,Federal Hazardous Substances Act - FHSA labeling,15 U.S.C. §1261 et seq. - 16 CFR Part 1500,CPSC,Étiquetage produits dangereux; avertissements obligations; signal words (DANGER/WARNING/CAUTION); directions premier secours,TO_REVIEW,HIGH,,,,,"S'applique aux peintures contenant solvants inflammables ou substances corrosives/toxiques"
19,Peinture déco intérieure,VOC + REACH SVHC,US-CA,California,Americas,CARB Suggested Control Measure + SCAQMD Rule 1113,17 CCR Section 94505 + SCAQMD Rule 1113,California Air Resources Board (CARB) / SCAQMD,Limites COV plus strictes (flat ≤50 g/L; non-flat ≤100 g/L); liste compounds exempt révisée; restrictions HAP; certains comtés plus stricts encore,TO_REVIEW,CRITICAL,,,,,"California leader mondial; CARB SCM révisé régulièrement; SCAQMD Rule 1113 spécifique Sud Californie; Prop 65 requiert avertissements lead/formaldéhyde"
19,Peinture déco intérieure,VOC + REACH SVHC,US-CA,California,Americas,California Proposition 65,California Health and Safety Code Section 25249.5 et seq.,California OEHHA / AG Office,"Avertissements cancérigènes/reprotoxiques si seuils NSRL/MADL dépassés; substances listées (plomb, TiO2 inhaled, formaldéhyde, PGME-P)",TO_REVIEW,CRITICAL,,,,,"Safe Harbor warnings requis si plomb >0.5 µg/day exposure ou formaldéhyde >40 µg/day; mises à jour liste fréquentes"
19,Peinture déco intérieure,VOC + REACH SVHC,US-NY,New York,Americas,New York DEC Architectural Coatings VOC Rule,6 NYCRR Subpart 205-3,New York State Department of Environmental Conservation (DEC),Limites COV architectural coatings alignées sur OTC Model Rule; vente NY doit respecter ces limites,TO_REVIEW,HIGH,,,,,"NY member of OTC (Ozone Transport Commission); adopte limites COV modèles; moins strict que CA mais plus que fédéral EPA"
19,Peinture déco intérieure,VOC + REACH SVHC,CA,Canada,Americas,Volatile Organic Compound Concentration Limits for Architectural Coatings Regulations,SOR/2009-264 + amdt SOR/2018-258,Environment and Climate Change Canada (ECCC),Limites COV par catégorie (interior flat ≤50 g/L; non-flat ≤150 g/L); obligations étiquetage et tenue de registres,TO_REVIEW,CRITICAL,,,,,"Harmonisation avec EPA AIM rule; révision 2018 a aligné certaines catégories; bilingual labeling (EN/FR) requis"
19,Peinture déco intérieure,VOC + REACH SVHC,CA,Canada,Americas,Surface Coating Materials Regulations (heavy metals),SOR/2005-109,ECCC / Health Canada,Limites plomb <90 ppm; cadmium baryum chrome VI; peintures résidentielles et jouets,TO_REVIEW,HIGH,,,,,"Exigence parallèle à CPSC américaine; ECCC et Health Canada autorités compétentes"
19,Peinture déco intérieure,VOC + REACH SVHC,MX,Mexico,Americas,Norma Mexicana peintures et vernis,NMX-U-115-NORMEX-2013,NORMEX / SE Secretaría de Economía,Spécifications techniques peintures intérieures; tests performance; limites substances dangereuses; étiquetage espagnol,TO_REVIEW,HIGH,,,,,"NOM vs NMX: NMX volontaire mais généralement exigée pour certification ANCE / accès marchés publics"
19,Peinture déco intérieure,VOC + REACH SVHC,MX,Mexico,Americas,Ley Federal de Protección al Consumidor + NOM étiquetage chimique,LFPC + NOM-018-STPS-2015,PROFECO / STPS,Étiquetage produits chimiques dangereux; fiches de données sécurité en espagnol; obligations information consommateur,TO_REVIEW,HIGH,,,,,"NOM-018-STPS-2015 système d'harmonisation de classification étiquetage chimiques (SGA/GHS Mexique)"
19,Peinture déco intérieure,VOC + REACH SVHC,BR,Brazil,Americas,INMETRO - Portaria sobre compostos orgânicos voláteis em tintas,Portaria INMETRO 40/2018,INMETRO / MCTIC,Limites COV tintas imobiliárias; certificação compulsória compostos perigosos; labs accrédités,TO_REVIEW,HIGH,,,,,"Brésil a institué certification compulsoire via INMETRO pour certains types de peintures"
19,Peinture déco intérieure,VOC + REACH SVHC,BR,Brazil,Americas,ABNT NBR 15079 - Tintas para edificações,ABNT NBR 15079:2012,ABNT,Spécifications techniques tintas imobiliárias; classes performance; tests applicabilité,TO_REVIEW,HIGH,,,,,"Norme technique brésilienne de référence pour peintures immobilières; alignée sur pratiques ASTM/ISO"
19,Peinture déco intérieure,VOC + REACH SVHC,BR,Brazil,Americas,IBAMA - controle de substâncias perigosas em tintas,Lei 6938/81 + Resolução CONAMA + Instrução Normativa IBAMA,IBAMA / MMA,Contrôle substances chimiques dangereuses; restrictions pigments à base plomb/mercure/cadmium; importation chimiques,TO_REVIEW,HIGH,,,,,"IBAMA contrôle l'importation et l'usage de substances dangereuses; interface avec cadastro técnico federal"
19,Peinture déco intérieure,VOC + REACH SVHC,AR,Argentina,Americas,SAMA + Resolución SAyDS 224/2003 peintures,Resolución SAyDS N° 224/2003 + IRAM normes,Secretaría de Ambiente / INTI,Restrictions substances peintures dangereuses; plomb <90 ppm peintures résidentielles; certification INTI,TO_REVIEW,HIGH,,,,,"Argentine a aligné sur standard CPSC pour plomb dans peintures résidentielles; IRAM normes techniques de référence"
19,Peinture déco intérieure,VOC + REACH SVHC,CL,Chile,Americas,DS 47/92 - Ordenanza General de Urbanismo y Construcciones + NCh,DS 47/92 + NCh 2004,Minvu / MINSAL,Exigences peintures dans construction; normes techniques chilennnes pour revêtements; limites substances dangereuses,TO_REVIEW,MEDIUM,,,,,"Chili en cours d'adoption standards plus proches OCDE; NCh normes volontaires souvent exigées sur marchés"
19,Peinture déco intérieure,VOC + REACH SVHC,CO,Colombia,Americas,MAVDT + Normas Técnicas Colombianas NTC peintures,Resolución MAVDT + NTC 1410/NTC 3736,MinAmbiente (MADS) / SIC,Réglementation substances dangereuses peintures; limites plomb; NTC normes techniques pour tintas arquitectónicas,TO_REVIEW,MEDIUM,,,,,"Colombie progressivement aligne sur standards CPSC/EPA; MADS autorité substances chimiques"
19,Peinture déco intérieure,VOC + REACH SVHC,MERCOSUR,Mercosur,Americas,Harmonisation peintures et vernis Mercosur,Resolución GMC n°56/92 + AME (Acuerdo Marco Ambiental Mercosur),Grupo Mercado Común,Harmonisation normative peintures dans espace Mercosur; reconnaissance croisée normes ABNT/IRAM/UNIT; travaux en cours,TO_REVIEW,LOW,,,,,"Harmonisation partielle; chaque Etat membre conserve réglementations nationales propres"
19,Peinture déco intérieure,VOC + REACH SVHC,CN,China,Asia-Pacific,Norme nationale peintures intérieures - substances nocives,GB 18581-2020 (Harmful Substances Limits for Solvent-borne Coatings),SAMR / MEE,Limites COV peintures solvants (max 550 g/L); benzène <0.3%; méthanol <0.3%; TVOC mesure obligatoire,TO_REVIEW,CRITICAL,,,,,"GB 18581 révisé 2020 renforcé; applicable aussi aux peintures professionnelles; contrôle par CQC et labs agréés"
19,Peinture déco intérieure,VOC + REACH SVHC,CN,China,Asia-Pacific,Norme nationale peintures murales intérieures à l'eau,GB 18582-2020 (Harmful Substances Limits for Architectural Coating),SAMR / MEE,Limites COV peintures eau intérieures (max 80 g/L); formaldéhyde <50 mg/kg; alcylphénol éthoxylés; APE limités,TO_REVIEW,CRITICAL,,,,,"GB 18582 révisé 2020 avec renforcement limites formaldéhyde et introduction limite APE; test méthodes GB/T"
19,Peinture déco intérieure,VOC + REACH SVHC,CN,China,Asia-Pacific,GB/T 23984 + GB 24410 - Peintures intérieures à faibles émissions,GB/T 23984-2009 + GB 24410-2009,SAMR / CNCA,Labels basse émission; critères optionnels pour certification China Environmental Label (Chine-ENV) et ten-ring label,TO_REVIEW,CRITICAL,,,,,"Ten-ring label (中国环境标志) = écolabel chinois; critères GB/T 23984 base pour évaluation indoor air; souvent exigé marchés publics CN"
19,Peinture déco intérieure,VOC + REACH SVHC,HK,Hong Kong,Asia-Pacific,Air Pollution Control Ordinance + VOC Regulation,Air Pollution Control (Volatile Organic Compounds) Regulation (Cap. 311L),Environmental Protection Department (EPD),Limites COV architectural coatings; registration obligatoire; teneur VOC label; contrôles marché,TO_REVIEW,HIGH,,,,,"HK a adopté réglementation VOC spécifique; produits avec COV >légal ne peuvent être vendus; inspections EPD"
19,Peinture déco intérieure,VOC + REACH SVHC,TW,Taiwan,Asia-Pacific,Air Pollution Control Act + EPA VOC regulations,Air Pollution Control Act (APCA) + EPA notification rules,Environmental Protection Administration (EPA) Taiwan,Limites COV peintures architecturales; notification préalable; étiquetage conformité; contrôles inspection,TO_REVIEW,HIGH,,,,,"Taiwan EPA applique réglementation VOC pour peintures architecturales; en cours de renforcement alignement sur standards internationaux"
19,Peinture déco intérieure,VOC + REACH SVHC,JP,Japan,Asia-Pacific,Building Standard Law - Indoor Air Quality,Building Standard Law (建築基準法) Article 28-2 + Notification 1113 + 1114,Ministry of Land Infrastructure Transport and Tourism (MLIT),Réglementation émissions formaldéhyde et chlorpyrifos bâtiments; matériaux classés F☆☆☆☆ à F☆; F☆☆☆☆ requis usage illimité,TO_REVIEW,HIGH,,,,,"Système étoiles Fstar: F☆☆☆☆ = niveau le plus bas émission; peintures doivent être classifiées; CARIEA test protocol"
19,Peinture déco intérieure,VOC + REACH SVHC,JP,Japan,Asia-Pacific,JIS K 5663 - Peintures émulsions pour construction,JIS K 5663:2020,JISC / Japanese Standards Association,Spécifications techniques peintures émulsion pour bâtiments; tests performance; classification formaldéhyde,TO_REVIEW,HIGH,,,,,"Norme JIS de référence pour peintures émulsion intérieures; souvent requise pour projets construction japonais"
19,Peinture déco intérieure,VOC + REACH SVHC,JP,Japan,Asia-Pacific,PRTR Act - Chemical Release Inventory,Act on Confirmation of Release Amount of Specific Chemical Substances (Law No.86/1999 amdt 2022),Ministry of Environment / METI,Déclaration rejets substances chimiques PRTR; substances listées dans peintures (toluène xylène éthylbenzène etc.),TO_REVIEW,HIGH,,,,,"Obligation déclaration pour fabricants peintures utilisant >1t substances PRTR listées"
19,Peinture déco intérieure,VOC + REACH SVHC,KR,South Korea,Asia-Pacific,Indoor Air Quality Control Act (다중이용시설 등의 실내공기질 관리법),Act on Indoor Air Quality Control in Public Use Facilities + Enforcement Decree,Ministry of Environment (MOE) Korea,Limites émissions polluants intérieurs (formaldéhyde TVOC benzène toluène…); matériaux bâtiment testés; certification obligatoire,TO_REVIEW,HIGH,,,,,"MOE Korea publie liste matériaux conformes; peintures doivent obtenir certification; tests labs accrédités KAS"
19,Peinture déco intérieure,VOC + REACH SVHC,KR,South Korea,Asia-Pacific,Korea Eco-label for paints,Ecolabel Certification Criteria for Interior Paints (KE-102),Korea Environmental Industry and Technology Institute (KEITI),Critères écolabel coréen peintures intérieures; limites TVOC formaldéhyde; absence substances SVHC Korea; performance tests,TO_REVIEW,HIGH,,,,,"Label volontaire mais exigé pour Green Public Procurement Korea (녹색제품); critères révisés périodiquement"
19,Peinture déco intérieure,VOC + REACH SVHC,SG,Singapore,Asia-Pacific,Singapore Green Label Scheme (SGLS) for paints,Green Label standard for paints - Singapore Environment Council (SEC),Singapore Environment Council (SEC) / NEA,Critères faibles émissions COV; absence substances dangereuses; test selon ISO 16000; audit annuel certification,TO_REVIEW,HIGH,,,,,"Label volontaire très reconnu à Singapour; exigé par Green Mark scheme BCA pour bâtiments; révision périodique critères"
19,Peinture déco intérieure,VOC + REACH SVHC,SG,Singapore,Asia-Pacific,Singapore NEA - Environmental Protection and Management Act chemicals,Environmental Protection and Management Act (EPMA) + Regulations,National Environment Agency (NEA),Contrôle substances chimiques dangereuses; enregistrement chimiques industriels; obligations importateurs,TO_REVIEW,HIGH,,,,,"NEA régule substances chimiques dangereuses; importateurs peintures doivent notifier pour certaines substances"
19,Peinture déco intérieure,VOC + REACH SVHC,MY,Malaysia,Asia-Pacific,SIRIM Eco-label for paints,SIRIM Eco-label criteria for paints - MS 1550,SIRIM Berhad / DOE Malaysia,Critères écolabel malaisien pour peintures; faibles émissions; limites substances dangereuses; certification SIRIM,TO_REVIEW,HIGH,,,,,"Label volontaire mais progressivement exigé pour projets gouvernementaux GreenRE certified buildings"
19,Peinture déco intérieure,VOC + REACH SVHC,MY,Malaysia,Asia-Pacific,Environmental Quality Act - Schedule of Scheduled Wastes,Environmental Quality Act 1974 + SW304 schedule,Department of Environment (DOE) Malaysia,Gestion déchets peintures (SW304); obligations traitement; interdiction rejet environnement,TO_REVIEW,MEDIUM,,,,,"Peintures et solvants usagés = déchets programmés; obligation manifeste de transfert; pertinent pour fabricants et distributeurs"
19,Peinture déco intérieure,VOC + REACH SVHC,TH,Thailand,Asia-Pacific,Thai Industrial Standards TIS 2737-2559 (2016) - peintures intérieures à l'eau,TIS 2737-2559,Thai Industrial Standards Institute (TISI),Spécifications peintures émulsion intérieures; performance; limites substances dangereuses; certification TISI obligatoire,TO_REVIEW,HIGH,,,,,"TISI certification obligatoire pour peintures architecturales en Thaïlande; contrôles douane et marché"
19,Peinture déco intérieure,VOC + REACH SVHC,TH,Thailand,Asia-Pacific,Pollution Control Department - VOC regulations,Notification PCD + Enhancement and Conservation of National Environmental Quality Act,Pollution Control Department (PCD) Thailand,Contrôle émissions COV produits de peinture; limitations activités peinture industrielle; surveillance qualité air,TO_REVIEW,HIGH,,,,,"PCD Thaïlande développe réglementation spécifique VOC peintures; en alignement progressif avec standards ASEAN"
19,Peinture déco intérieure,VOC + REACH SVHC,VN,Vietnam,Asia-Pacific,QCVN 16:2019/BXD - Produits de construction,QCVN 16:2019/BXD (National Technical Regulation on Construction Products),Ministry of Construction (BXD),Conformité produits de construction dont peintures; test par labs désignés; déclaration conformité CR; limite substances nocives,TO_REVIEW,HIGH,,,,,"QCVN 16:2019 remplace QCVN 16:2014; certification obligatoire pour importation et distribution"
19,Peinture déco intérieure,VOC + REACH SVHC,VN,Vietnam,Asia-Pacific,Décret sur substances chimiques dangereuses dans peintures,Decree 113/2017/ND-CP (Chemical Law implementation),Ministry of Industry and Trade (MOIT),Déclaration substances chimiques dangereuses; permis importation; inventaire substances; obligations notification,TO_REVIEW,HIGH,,,,,"Decree 113 implémente Chemical Law Vietnam; peintures avec solvants dangereux soumis à déclaration et permis"
19,Peinture déco intérieure,VOC + REACH SVHC,ID,Indonesia,Asia-Pacific,SNI 3564 - Peintures tembok (mur) en émulsion,SNI 3564:2014 (Cat tembok emulsi),Badan Standardisasi Nasional (BSN) / KLHK,Spécifications peintures murales émulsion; tests performance; limites plomb <90 ppm; certification SNI obligatoire,TO_REVIEW,HIGH,,,,,"SNI 3564 certification obligatoire via LS Pro accrédité; contrôles KLHK pour substances dangereuses environnement"
19,Peinture déco intérieure,VOC + REACH SVHC,ID,Indonesia,Asia-Pacific,KLHK - Peraturan VOC et B3 substances dangereuses,PP 74/2001 + PermenLHK P.74/2019 B3,Kementerian LHK (Ministry of Environment and Forestry),Réglementation substances berbahaya beracun (B3) dont solvants; obligations gestion; limites émissions industrielles,TO_REVIEW,HIGH,,,,,"B3 = substances dangereuses réglementées; fabricants peintures solvantées doivent gérer déchets B3"
19,Peinture déco intérieure,VOC + REACH SVHC,PH,Philippines,Asia-Pacific,Philippine National Standards for paints,PNS 174/PNS ASTM D3912 + DTI Certification,Department of Trade and Industry (DTI) / DTI-BPS,Standards techniques peintures Philippines; certification DTI-PS mark; limites plomb <90 ppm,TO_REVIEW,MEDIUM,,,,,"DTI gère certification PS mark pour peintures; alignement progressif sur standards ASTM/ISO"
19,Peinture déco intérieure,VOC + REACH SVHC,PH,Philippines,Asia-Pacific,Toxic Substances and Hazardous Waste Act,Republic Act 6969 + DENR Administrative Orders,DENR / EMB,Contrôle substances toxiques dans produits; Chemical Control Orders pour plomb cadmium; obligations importateurs,TO_REVIEW,MEDIUM,,,,,"RA 6969 base légale pour restriction substances dans peintures; DENR peut émettre CCO sur substances spécifiques"
19,Peinture déco intérieure,VOC + REACH SVHC,IN,India,Asia-Pacific,BIS IS 15489 - Interior emulsion paints,IS 15489:2004 (reaffirmed 2019),Bureau of Indian Standards (BIS),Spécifications peintures émulsion intérieures; tests performances; limites plomb; certification BIS obligatoire pour certaines catégories,TO_REVIEW,HIGH,,,,,"Certification BIS obligatoire pour peintures sous Quality Control Orders (QCO) MoC&I; liste QCO élargie depuis 2023"
19,Peinture déco intérieure,VOC + REACH SVHC,IN,India,Asia-Pacific,CPCB VOC guidelines for architectural coatings,CPCB Guidelines + Environment (Protection) Act 1986,Central Pollution Control Board (CPCB),Lignes directrices limites COV peintures architecturales; émissions solvants industries peintures,TO_REVIEW,HIGH,,,,,"CPCB a émis guidelines non-contraignantes sur VOC peintures; évolution vers réglementation obligatoire en cours"
19,Peinture déco intérieure,VOC + REACH SVHC,AU,Australia,Asia-Pacific,APAS (Australian Paint Approval Scheme),APAS specifications (e.g. APAS 0190 interior paints),Department of Industry Science Resources and Energy,Schéma approbation peintures gouvernement australien; critères performance + environnementaux; SVHC restrictions,TO_REVIEW,CRITICAL,,,,,"APAS obligatoire pour marchés publics fédéraux; spécifications incluent limites COV et substances SVHC; NICNAS/AICIS contrôle substances nouvelles"
